condition,"(1r,6s)-3-hydroxy-4-methyl-7-oxabicyclo(4.1.0)hept-3-ene-2,5-dione","(2s)-2-benzyl-4-(2,5-dimethylanilino)-4-oxobutanoic acid","(9r)-9-phenyl-5,6,7,9-tetrahydro-4h-[1,2,4]triazolo[5,1-b]quinazolin-8-one","1,3-bis(o-tolyl)thiourea","1,7-octadiene","1,8-nonadiene",1-methyl-4-phenylpyridinium,"2,4-dimethylphenylacetonitrile",2-(3-methoxypropylamino)-n-[4-(trifluoromethoxy)phenyl]acetamide,2-cyanoethyl acrylate,2-demethylthiocolchicine formate,"2-methyl-6-phenylimidazo[2,1-b]-1,3,4-selenadiazole","2h-indol-2-one, 3-(1,3-dihydro-3-oxo-2h-indol-2-ylidene)-1,3-dihydro-","3,6-diamino-10-methylacridinium chloride","3,6-dibromo-alpha-((dimethylamino)methyl)-9h-carbazole-9-ethanol",4-nitroquinoline 1-oxide,5-fluorouracil,"7,7-dimethyl-2-(4-methylphenyl)-6,7,8,9-tetrahydro-1,2,4-triazolo[5,1-b]benzot hiazol-5-one","7-methoxy-2,5-dimethyl-1,2,3,4-tetrahydropyrimido[3,4-a]-indole","7-oxabicyclo(2.2.1)heptane-2,3-dicarboxylic acid, 1,4-dimethyl-, (exo,exo)-","8-benzylamino-7-ethyl-3-methyl-3,7-dihydro-purine-2,6-dione",8-methoxypsoralen,CID 403818,CID 622648,T=23.0,T=25.0,T=37.0,T=nan,acetic acid,aclarubicin,adenophostin a,aklavin hydrochloride,alizarin,alverine citrate,amphotericin b,amsacrine,azane;dichloroplatinum,basifungin,bathophenanthroline disulfonic acid,benomyl,benzaldehyde,"benzoic acid, 4-[[(2,5-dihydroxyphenyl)methyl]amino]-, methyl ester",berberine chloride,bleomycin,busulfan,cadmium chloride,calyculin a,camptothecin,cantharidin,carmustine,caspofungin,chlorambucil,"cis-oxalato-trans-l-1,2-diaminocyclohexaneplatinum(ii)",clotrimazole,cobalt chloride,copper sulfate,curcumin,cycloheximide,diallyl disulfide,diallyl sulfide,dipropyl disulfide,disodium cantharidin,floxuridine,formestane,hexestrol,hydrogen peroxide,hydroxyurea,hygromycin,isopsoralen,levodopa,lithium chloride,lithium chloride|tacrolimus,lovastatin,manganese (ii) chloride,mebendazole,mechlorethamine,melphalan,mercuric chloride,methotrexate,methyl methanesulfonate,miconazole,mitomycin c,mycophenolic acid,myriocin,"n,n'-di-2-propen-1-ylurea",nitric oxide,nocodazole,norcantharidin,nystatin [usp:inn:ban:jan],pH=7.5pH,pH=8.0pH,papuamide b,paraquat,parthenolide,"phosphine sulfide, tris(4-methylphenyl)-","platinum(ii),1-cyclobutanedicarboxylato)diammine-, cis-",potassium dichromate,potassium metabisulfite,psoralen,radiation=None,rapamycin,rhizoxin,ro106-9920,rotenone,sanguinarine sulfate,sodium arsenite,sodium chloride,sodium fluoride,sorbitol,splitomicin,staurosporine,streptovitacin a,streptozocin,tacrolimus,tacrolimus|sodium chloride,teniposide,thiabendazole,thimerosal,thiotepa,tryptanthrin,wortmannin,xanthohumol,zinc chloride
crystal violet,-0.00487233937366824,0.005107320749325826,0.0020922049125101823,0.008964494508191775,-0.054821679089989216,0.004948314822246195,0.0801332904681371,0.025358030001511527,0.01718041210962322,0.014444107794274283,0.0029809830157960116,-0.007978939499939943,-0.025840914250375668,0.062439599834608964,0.0215501150101457,0.0381228842494949,0.0655441096371934,-0.005748292136187115,-0.052574355910769845,-0.04025858340242914,0.01457442339719745,-0.04138783001900215,-0.023116658284083432,-0.03400089787706686,0.03194487665995735,-0.02481061155605931,-0.034829828993602686,0.05409103812859073,-0.007594588593775687,0.0255853218035214,0.0028172232543749193,0.05011680740630271,0.018210560302311447,0.05005833599446503,0.0027155156360322225,-0.051527747715855304,0.01796591801990539,-0.06888976093644397,-0.026681824059634148,0.04797315082217945,0.006359930238531245,-0.008556208698751953,0.03905028558321429,-0.06806544767486487,-0.038039771662320254,-0.01661253939380768,-0.0700421308257403,0.013283046993193898,0.020148012324811514,0.01828823842854313,-0.001136844667039655,-0.05703486884443538,-0.0333781472108881,0.036839172910008794,-0.001301622738378919,-0.045245015667405866,0.030505065960674777,-0.018663332931087167,-0.03456122011507074,-0.07003190477021326,-0.058133324694800204,-0.022385365725813892,0.024928447222246533,-0.027787799629135686,-0.033700000670756826,-0.050692911876948694,-0.008070986345230268,-0.0728101334362454,-0.03325231787946903,0.000558186602499494,0.0069290402435543755,-0.040508635446011,0.030060250508696307,0.013528908179785257,-0.02911036825090212,0.018092370740965223,-0.020120524644823314,0.01999056280297537,0.0969128505134802,0.05861951039162365,0.07915866734279799,0.040963927871869525,-0.005612284355332903,0.05333134088908227,0.026375787779299168,0.015248065592135757,0.0009248962233872862,-0.054906548066828036,-0.01048886644662158,-0.019015882980753938,-0.010933186680066424,-0.08710010876010903,0.03681667818839457,-0.03419332772191577,-0.04210615665572726,0.004118330626140787,-0.0553637535187853,-0.0983467719381535,-0.033093103863147275,0.0062423326198759,-0.04426360937028098,0.03692928381172342,0.018557712000676383,-0.008892203425158481,0.07060049802253658,-0.03280358301356132,0.038292371328093155,-0.007384311562979304,0.0549301999732284,0.028167229163999413,-0.044427034609891065,-0.06586992083816064,-0.0327673642883831,-0.0001823244414025598,0.030495863175707856,-0.009860940698092797,0.058825251603630516,0.03798824565200717,-0.013693402504028389,0.05199393726264426,0.04176847235721156,0.020182417791548973,-0.0030662123579226043
ethanol,-0.014299404368816482,0.03278265046426318,0.05222392054325874,0.028364940623782406,0.08257658678205783,0.027536435820858445,0.028683463013371924,0.04580703945409892,0.029516591625308175,0.04200991457975392,0.04710830809523711,0.06415020696680623,0.02492521544774022,-0.04189345981546479,0.059454926405645404,-0.01622196592123286,-0.04596283554352445,0.09176714018689684,0.08206606615547538,0.025251243976873148,0.0137340147678734,-0.012894414233467936,2.8236791922538134e-05,0.10982457678943366,0.01635827987545511,0.002188095513855793,0.03359094293487884,-0.05157943007025966,0.012984622768216672,-0.05415219287344842,0.028997151329643353,-0.020286217958548066,0.02776906273869,0.018042554148173615,0.03578335889844439,-0.01115653208331929,0.015664998869139243,0.1530901525692149,0.018405472478377875,0.005142676164760789,0.003838363550677631,0.048151856941225826,-0.023869062320396293,0.06982355687105092,-0.004565196465980353,0.023521932129263977,0.09284491876244878,-0.020209442095269117,-0.00433371041965774,-0.04720686820298361,-0.03206971756123782,0.04873503720449817,0.04759576502542274,-0.005283776704230112,0.08123567028201704,0.024372683578173893,0.0761724834953697,0.026824846477370202,0.06764302185491664,0.10615046940774371,0.08690524554804599,0.0013081329894208881,0.004785553447179306,0.011764366214465652,-0.018204431870735883,0.045221843854113174,0.010951947722476705,0.03781945404830009,-0.018746178865456133,0.028054468036691847,0.023842986236020637,0.03708565782275217,0.01081997840827756,-0.03044610151740466,0.03492698449119108,0.013656125993640082,0.05749489531928125,-1.4029663148947672e-05,-0.018358457135023962,-0.03872936892426728,-0.048903071733015856,-0.01733599156342263,0.0062820955783064614,0.06492587510358015,0.012904908421397186,-0.013928203016308784,0.061267828090648964,0.013813403463321524,0.036377468779163584,0.008774314127438048,0.06687810674692439,0.0769705632712056,0.02713285923295879,0.05140608203487796,0.0836754733272555,-0.03112617536925867,0.05134186876805771,0.06917342036673998,0.010818823227146059,-0.03190489849354526,0.08011019380161638,-0.007454764974375178,0.0074713894133877435,-0.030189313347886663,-0.0031329341230599095,0.05234511492768934,0.013452833685283562,-0.01581285732097661,0.029163862826583817,0.002554797602058195,0.0662148349644338,0.03167555761742935,0.04923932890773579,0.07413525372527567,0.00013701792757686744,-0.023427622544124106,-0.0015942816658204928,0.05760858431487909,-0.021573949296260057,0.019628363138836112,-0.014819081579234455,0.01551158208013862,0.010334893762639099
ferulamide,0.025692197030281853,-0.06881693955652153,-0.05431028953910184,-0.004925805108480844,0.028339494725797627,0.031927751235087586,0.02638341642868477,-0.04997897974189905,-0.0596209707152646,0.03562675826885053,-0.05019479045805924,0.01272534665576333,0.05461846036047224,0.11082892028002528,0.015456936001742756,0.09386167773708971,0.014849545537422472,-0.03218484003893462,-0.05118015377255238,-0.03494241904594023,-0.052673133836848574,0.06769738724133285,-0.01878734006163171,-0.048874006563313664,-0.019491918051269746,-0.03360842532508013,0.06952724398130354,0.00923673613157829,0.033203938206244635,0.014436798175323765,0.018505854516570677,0.08661298204856921,-0.08742952049580544,0.0546952008041175,0.019473999636999844,0.008921232545052313,0.06913171916621853,-0.06669680149628188,-0.014596687371678775,0.04814091500427092,0.011815726246364032,0.06814846722618659,0.04339112945333013,0.07815735673473137,0.07889566596195174,0.03787958883740863,0.05174557730164193,0.06601046017262191,0.0626837284695687,-0.021223905866934508,0.02724751573739581,0.04497104195707703,0.07756246188923908,0.005061990090039315,0.010936622738617192,0.054704557478332055,0.009864239836797436,-0.014409243667382303,0.021595559038981825,-0.022945531068436935,-0.0049164440872960435,0.043505680043879974,-0.009500769639662841,0.0403843292734923,0.03023906829719581,-0.007186259657588357,0.05171025430650477,-0.024648049835752278,0.0755988135735809,0.019089924468956902,0.1042678758118065,0.04884069734535774,0.011394338777168764,0.06195655858943993,0.041641763430529714,0.1466554334231903,0.04989599985962522,0.017763987012796793,0.059962513233113225,0.12166494665183752,0.05958457885165182,0.13854755313529069,0.06720278105680075,0.027843315097036407,0.0918759131845245,-0.02101654360266869,0.1220519921096499,-0.040461587255622884,0.021886272231521772,-0.004122131155591962,0.01854746813313965,-0.007631254222862134,0.0487313717819645,0.025197402690754107,0.006131997852826749,0.039685839683906154,0.011220423247860599,-0.11108322574618829,0.09179849131159848,0.011020415444034534,-0.023289087284938895,0.04292505282048574,0.01669868878690945,0.028113782805036437,0.04522086006034446,0.06765723624483988,0.043571984129209235,-0.03430371203510734,0.0340723194654276,0.018032865828663685,0.04782391093808326,0.016929820378694147,0.0970414932130965,0.014965791715241476,0.06906266676149496,-0.0093214514109034,0.07245924402499151,-0.035025743910487496,0.04360920731026538,0.08857411053416267,0.02356726594040755,-0.02513208126393865,0.03294012888281537
ferulic acid,0.04063117550509782,-0.02272701841483879,-0.04884758968512619,-0.02910694376171314,-0.028115930556707983,-0.017387965438971413,-0.013142052913894536,0.018677597491112183,-0.04234065960527915,-0.03264137155913998,-0.014370662170107452,-0.013100043279495828,0.041671866470533545,0.009598308058765609,0.058089584231824636,0.039648329712339093,-0.041112872439043165,-0.06469104946963426,0.00973493821895069,-0.005978395375588336,-0.01985621036471445,0.028479961384400374,0.03239806912703906,-0.009252027327343232,0.023358008152068937,0.00266605173845847,0.04946893152086639,-0.00019374004824778535,-0.026874208664430396,0.04072964958272572,0.05554539891188608,0.032105270737002846,-0.011989129595522036,0.05863060222671992,0.0033928255236148025,0.020859441308527068,0.01188824186923637,0.048999378157768565,0.0013228580988137724,0.030317786527040886,-0.00043802996046376325,0.037945644764734124,0.03347179404448318,0.04999411708910526,-0.004070583737495899,0.005941638337656758,0.03307613226722566,0.029839852288136726,0.01941308147117012,0.0055048659994839065,0.014024573364972107,0.011862830811344155,0.0806759503849947,0.019420374534351,0.014074410425130482,-0.0005568751274010972,-0.014915664176515788,0.006218778347847962,0.0289809279459448,-0.04402348391953563,-0.02284473040889312,0.016547187838630392,0.002200693484075616,0.014015486687593606,0.04417518029946524,0.012984793499758581,0.05401858138007472,0.013767740684919223,0.05653066149271333,0.021786764689050414,0.04896797909959207,0.03715440058386691,0.03160723193114148,0.006265092560933604,-0.006012730806336424,0.020330672139276855,0.032417495287803716,0.0032832118508710584,0.016769961151270364,0.021465301379004195,0.01196289786946072,0.002139381678599992,0.024690212881368214,0.026408465670813386,-0.018970336259071414,-0.0357680010547771,0.0396076459687093,0.07148644100689991,0.006205336136750811,0.01247005543150415,0.03711756584504192,-0.006240005938743907,0.015183319329175052,0.05077665654387729,0.005173241329968079,0.04591032190513345,0.02487966441665932,-0.041806481827739495,0.07654524035227966,0.03804331590126608,0.0015794377464347135,0.018117983416843755,0.01994449926167319,0.028839790721283835,-0.009664649176471592,0.01186706617580721,-0.010715521811029137,0.030734445848737316,-0.051953754634045356,-0.03342465573445216,-0.0274407730154321,-0.01403888980875085,0.021806403037361238,0.05047607362302228,0.006739127410680679,-0.03395859854448674,0.0438915333590963,-0.04554614817869633,0.006547400055049805,-0.018964625024860682,0.008524167924580451,0.02427606825884991,0.061243188143250894
furfural,-0.008714191352641659,0.03858796434470506,0.05129586279676324,0.05890939687081905,-0.013943738302304104,-0.0054871269456129735,0.04760040213882948,0.039021561906704985,0.053481983487340734,0.013981817676423347,0.054441639415306095,0.05012357728019453,-0.005219980641263789,-0.013169119950908225,0.0314323936465973,0.007525629059750249,0.008081296308462174,0.05963261945810398,0.027019768361395146,0.01851362784874529,0.049454603080463254,0.012872547129058883,0.014895231267861336,0.06656197565253648,0.08939425210401174,0.014723688296345632,-0.03563028969363433,0.026449300597550438,-0.03545408870515773,0.014769500535829797,0.021630647768858206,-0.01434688593082155,0.058772543893830353,-0.03348728055458141,-0.022409369144037704,-0.04779121642179249,-0.04293158173475082,0.13359393512671702,-0.07695273682092899,0.04347557075951844,-0.03164564554733042,0.018853543042847084,-0.028518328286795673,-0.05235973436438868,-0.05041734082817151,0.008647191563163016,0.008393830713017178,-0.02769165231242244,-0.0409662089693126,-0.006012663263255093,-0.08346703001405345,-0.013570948748516937,0.024084047158477825,-0.0032249251014919295,0.02763208695222991,-0.030535473482629576,0.020646633533910573,0.011087066423734682,0.07303597574932898,0.0009843009363957344,0.06557760320905696,-0.02408148560274274,0.011469316313151514,-0.06267930785303442,-0.057347946244572345,-0.029267126840724238,0.014431241185700262,-0.033788953141916905,-0.010778567028597735,0.017955867048024557,0.026063061952262923,0.013659455709020505,0.006257356012598381,-0.05846485983276825,-0.006120186896054269,-0.0395441281907519,0.050505333639000935,-0.03129566922502817,-0.02207707998487942,-0.006949083250988449,-0.027553919093031762,-0.02429540783511168,0.01667039612344177,0.11463590132442529,0.010957441039402762,-0.046388570324737685,-0.021814678193646353,0.0016227201940468363,0.004076188918305976,-0.02390221582600074,0.057292532097331136,-0.05979730113332433,0.023327205687974077,-0.019699041916673123,0.040350254621700776,-0.015943037839675656,-0.01675535495017645,-0.01697756869869235,-0.03968652109851496,0.002672556308162462,-0.010884606063770895,0.025449826146955273,0.015213435274506085,-0.03936572470512622,-0.018988117200452105,0.029443801573074736,0.010708957853447231,0.03069617681616248,0.01989908602898448,0.025723122957574045,-0.0160631808757622,-0.021176035920582235,0.023033692212805556,0.060140345493509904,0.014559443549041472,-0.04867713095558325,0.051153870102222755,0.04934352306726351,-0.016096802017841732,0.011694346371129921,0.041217754250748896,-0.005655657942231513,-0.010996715225286882
gamma-valerolactone,0.028859712325165213,0.0015502259816442391,0.03875109908514909,0.0007807564861187826,0.08040440598658374,0.01790357604687094,-0.021956739646344706,0.041832659150409277,-0.004287848509066309,-0.01083844452034638,0.04722740481316877,0.0541616782820651,0.04666182439819931,-0.03829723521617473,0.04815855823376967,-0.01317335302211441,-0.11672285181848949,0.04423343892252407,0.09327052415197576,0.005689443451600908,-0.019905112526768517,0.013044357706466466,0.04276491063389506,0.09353494393771977,0.02686386173662742,0.03451073032927231,0.07866018799099378,-0.05986070080901568,-0.011991805833976082,-0.023425327063403893,0.04351004362301752,-0.007028883016956534,0.0012229011051906014,0.06350779741171891,0.0453613532126437,0.03636576521569524,0.03828082559262812,0.15846517065041937,0.020226699008488086,0.030887443041040265,-0.005358586197142461,0.052432400208332584,0.012350003505397297,0.14363412502541734,-0.009709904470521322,0.01846708466848721,0.10377621901903236,0.021191357852798347,-0.02766879302803245,-0.027123633628286913,0.011201552343419184,0.04572293660745978,0.0637591416951557,0.012740608864277522,0.05599636200010507,0.02904200915454296,0.03865976430269579,0.020629518452117992,0.07366255992188134,0.08561182269561604,0.0665770291820427,0.021611953698710672,-0.025542199777363373,0.012273025948759817,0.006661447756123217,0.04903829532204704,0.007953131916540207,0.05217951014206031,0.04142296733904787,0.02562524568172289,0.04984237925066714,0.06447785918475515,0.009640568348688393,-0.013979489069740237,0.04362266587940891,0.02299989962492596,0.08197131155181513,-0.023795403520782965,-0.07159454093705596,-0.04382071608114791,-0.03470230259728578,-0.005889357233332164,-0.01250916334455486,0.0011862141622351646,0.012915249850459498,-0.016049700638309874,0.04992061596911271,0.025938465911587095,0.03787389893699106,0.03763112214076145,0.0538190647540308,0.1276651611970405,0.006587612273881932,0.06579735857859889,0.06707788621493524,0.0033213215437361736,0.08114056112443767,0.0848607294159886,0.05631801904415434,0.0027016836773622386,0.09210063121514707,-0.0072665915874217096,-0.005352986886666412,-0.013294203913217372,0.0001332242278403418,0.06579606367623707,0.026221560661378273,-0.005619362508089778,-0.043369574930806024,-0.034951186463582834,0.04081025347867237,0.013175103476795572,0.042215458357082916,0.06890587191886448,0.015274543270383073,-0.019698533360814775,-0.015954226683827684,-0.003377265000762428,0.009689619687434054,-0.0020912683367335164,-0.0361348631679137,0.031739138354284935,0.012592926600701028
isobutanol,0.01851077410114323,0.04080900643485033,0.054509097209469067,0.0329335840129544,0.05626844759604179,0.019035898725312573,0.0007184939989838713,0.06490358783513624,0.04900707948755985,0.035581921121196965,0.04789783932419562,0.045691854534290616,0.010304753747179764,-0.02975509015112872,0.0057745935205192325,-0.010981648485144024,-0.033161678463742385,0.0641573484857043,0.07155504359890238,0.009216701059837554,0.03754067637313322,-0.03361085128262043,0.032892034945705556,0.11185380686470729,0.03533167336344534,0.033171443018782665,0.008678475854145537,0.0067665224391241455,-0.005996727113903092,-0.022293516159056993,0.03443511827944084,-0.02096375403138868,0.09587027267374149,0.024202608512035866,0.05833297491700901,0.028567486179904237,0.051138458825960575,0.12894174583390697,0.016428367994683852,-0.009502695339085598,0.015571171992404586,0.03192205540238986,-0.04916723668099003,0.016244263876015255,-0.017481960408972846,0.021140851624414772,0.047092027751637844,-0.016405752752671563,-0.04198558682228041,-0.01917411205017505,-0.005321644322625673,0.0018317488610412392,0.037542334726727716,-0.00647578205319053,0.08280353967286061,0.0004689104170592531,0.12268081901101775,0.0256324538133778,0.06721353318493603,0.08675973165981178,0.09038854918936398,-0.011076413687876705,0.027687652422942584,-0.05015086454379921,-0.04867917862655336,0.010748416198826835,0.013431056996240165,0.03555984800116436,-0.036261827176747884,-0.0064589189995564195,0.004049505479356737,0.0016053828755437033,-0.00628518904526412,-0.04678746263087655,0.013202797351944313,0.011211431342816755,0.08740565316256908,-0.04143559055811343,-0.024308899513521633,-0.04213185272295917,-0.044317862089599154,-0.020882571617657206,-0.04553650426078372,0.03657511270169252,0.00832216026846197,0.01742052455201504,-0.02554454057598142,0.0011755129774016502,0.04464694396968829,0.020740334745349146,0.06106651529007314,0.03554142808803312,0.01601791732664711,0.0001756180829806807,0.08772287731271793,-0.040880517944394165,0.04235033851208729,0.09087411555246994,-0.031809800241743895,-0.02265909036124954,0.05811849423871477,0.005670157915810911,-0.01678891348649841,-0.05243046807143297,-0.030531100174562915,0.04183800423506744,0.018636894811904763,0.021792288696690056,0.049044827727597544,0.023497562856923466,-0.006426884723152579,0.025018587890175106,-0.0060970367225393575,0.08136413341594875,-0.020714200079085393,0.00798265546553074,-0.045847062619420495,0.08443754547199722,0.004603529773265733,0.001030435387632234,-0.009030938827438207,0.007416035487705434,0.007890238253334465
levulinic acid,0.04666994889436939,-0.0038795915134619084,0.0206989327139853,-0.022744131189583763,0.0313220617083635,0.04067984791157572,-0.00860972964033102,0.030153054475720736,-0.004149719510929033,0.009947853266820125,0.011175208967133091,-0.0019889113773760444,0.06222216334361778,-0.04604609923523474,0.046509639676885914,-0.00028911000881687554,-0.00872791019857535,-0.0031653055766299658,0.025216824992958308,-0.0042965256023570556,-0.00464281240104955,0.022001165827180064,0.005186456579331428,0.008727936735712597,0.008329446643471149,-0.014206154650323112,0.007226254408581763,0.005265655071466651,0.06482149967287794,0.025008809266557182,0.029312740141037325,-0.011354881281771603,0.021832400264855733,0.04046893518731918,0.038026677880631674,0.03977161389727275,0.01492706235585578,0.07902345837203859,0.01197992114632051,-0.00859745158518584,0.03499495838169105,0.04853997976257022,0.00776667875778698,0.02765001791516449,0.0026917285090668655,0.004682959366524872,0.06189496172450417,-0.004028236809390368,-0.00035281786572017074,-0.018370817002002247,0.02523525820675943,0.030646368492026472,0.027409611995985086,-0.001797584605986577,0.05683735932441907,0.01546145427182385,0.03561013429333207,0.019400019849697567,0.003359396156222909,0.05175917468178607,0.04252777415451306,0.03243523834367847,0.018462987244844895,0.029803858504641633,0.041497438977903395,0.015734080149276672,-0.02031953870116067,0.04779328901151858,-0.036658141055668926,0.029986529553351148,0.02435120370941296,0.025344862581860604,0.014325409018733155,-0.028863292689259943,0.036684902807678485,0.022294710779439803,0.01963417928270081,0.033871102897800674,-0.0017933843471823353,-0.07887437980619372,0.007694364093573187,-0.025379736248539043,0.004564793462291583,0.03578377432098299,0.009880976928098797,0.032405057058909885,0.03145375503310291,-3.0896490207846304e-05,0.014454442815980144,0.05450519134070986,0.06081892367364527,0.0448047870636254,-0.00961156649810361,0.06954601852456488,0.035234528258769125,-0.003974982525091873,-0.018586142300049967,0.035888181113899895,-0.01356320851250823,-0.027781466942654032,0.046246564650214324,-0.004624186370339479,0.025686480670722656,0.040206064847770395,0.04543744967662179,0.03882311715925965,0.03005238606123199,0.019451524960484304,0.05511376604751299,-0.008022104715985856,0.03683122660327908,0.03629347252026433,0.008569582396267079,0.06724759011714643,0.014328578500911258,0.010033199032459632,0.004967086651135191,0.04694929801619559,0.0026553551618948316,-0.05720062238865885,-0.00659147213995362,0.01344671653177935,0.0184336959262926
methyl methanesulfonate,-0.020816125660949127,0.007724086171811403,0.04742301930906748,0.05028293999124962,0.049940989525087534,0.0016671014302411255,0.06702746417125635,0.006338941971444072,-0.009817598575444017,0.051355487653567865,0.0247082912077772,0.08270674544011165,-0.0014018312973395745,0.07054650585792412,-0.00989332930258639,0.14801323528424642,0.03784311780711725,0.04065380975865138,0.011572294403257001,-0.019502811486304762,0.021927422688447256,0.03066394751803293,-0.005705396896392869,0.05544868934500028,0.001249760868970235,-0.01387366137278373,0.04667240663764779,0.0031582058486685338,0.02567186877467259,0.002305579435043261,-0.007203366239139898,0.025487043075712826,-0.027152906366023133,0.007535792019002056,-0.013861999618180234,0.0021103051325856463,0.03953429347725869,-0.07118505721623333,0.024639657156051233,0.019648678309194534,-0.01984708672145157,0.021911613833116555,0.025246098810812943,0.06944447118387763,0.05172084402273693,-0.004612410248758811,0.0459452845217304,0.08235947559628255,0.029263830739175503,0.03138815583588106,-0.04898410315666928,0.02625728621185464,0.09577530659089276,0.026703843268460144,-0.0012316633068693032,0.014817123125172367,0.007652795531500137,-0.020040975661716778,-0.027044346100246718,0.012895619440208976,-0.007774937136572792,-0.0002361551916010166,0.0327208783878962,-0.005436130321623065,-0.02529869128374282,0.03220075436522347,0.03883757344496849,-0.02737054027203284,0.05615625633553312,0.028222638811825858,0.054468347162524,0.014518808488047036,-0.011390917978705537,-0.006838419573984761,-0.007214222145236331,0.13019879076930949,0.037635302491440155,-0.007673417813536077,0.01896310168857355,0.13176289237864205,0.02025379569968658,0.1354172364529158,0.024645136653073316,-0.034364778367533565,0.02509509516526356,0.008181997430057925,0.07715224548494015,-0.07425086704842612,0.08202535203213865,-0.007511049985044674,0.013150144175559077,0.01372944530188886,0.037943227589148254,0.008873530980776687,0.015734447973905066,0.0360154470489806,0.031707720688660464,-0.036366194169360454,0.05527868678774522,0.007392724135397846,0.01412919537821187,0.03954472935913138,0.009234424828827446,-0.01277512344631344,0.004520861016360522,0.04205895774388394,0.0004771350266463066,0.04141197474751796,0.00837836137555741,0.018864113430944175,0.05412947484707589,0.003129769943368107,0.08497109831864195,-0.0002901812151981277,-0.001111324968660212,-0.010246855759868534,-0.007335140176773337,-0.01157277986859366,0.02453167685517051,0.08328561615109986,0.021166396393596406,0.018972111094567427,-0.0033208197888578064
methylglyoxal,0.08251260084040467,0.050620213446832645,0.048970292860738444,0.02631731545057041,-0.017477664280331668,-0.038012999057832335,-0.024166815953199205,0.062081694983996384,0.04390727737357983,0.04327585998438892,0.04255833090649772,0.018870030884139438,0.00406607139731991,-0.02989664789607107,-0.009670708911720508,0.010810553747930126,0.01939744400717401,0.013942151387248821,0.02497682716110102,-0.018441266529043987,0.051829929897594176,-0.0016408773978216393,0.021497855305312268,0.05822848503079272,0.05238980256218452,0.025560210789302495,-0.02838968428266552,0.08392427660341897,-0.011982422108113074,0.04902008435151577,0.03445423219115973,-0.0072859247440171145,0.0458523021802638,-0.01489053895623452,-0.006736342691860824,0.0245935472369196,-0.002650336136175365,0.04029387640522261,0.01781035696794255,0.02274184770499517,-0.012566365507889686,0.008226177512039658,-0.014469734863524349,-0.03719600353270626,-0.025918721013726054,0.04173690832608442,0.0015771445524136068,0.0045810762739962275,-0.02152412097858377,0.02415464464037486,-0.017584086291197544,-0.019560910455887835,0.0276094959270422,0.032105521986447644,0.055394521229335345,-0.01506554946990767,0.030959310487978106,0.016125758403833443,0.0356564458872276,0.007836704699095533,0.029409792703837263,-0.005927304046103634,0.03032267057498873,-0.054572006040690874,-0.006277180260413379,-0.00022806675967856975,0.023073198758611906,-0.012098763372065249,0.009107316289440838,0.0036649495017121005,-0.03954220545258801,-0.05426409325689444,0.04199561910095574,-0.025749709208591657,-0.042080173434560074,0.013733602454814864,0.031985498623387704,0.0006715641988980958,-0.005236920319416091,-0.016732905430499448,0.036218910960252454,-0.021808765287075184,0.003153564992856748,0.03631387650574522,-0.010870366064829693,0.024682759832568704,-0.031024598581039977,0.0173689548961944,0.007149423412941605,-0.008618468954713937,0.03554202661200391,-0.03334002719966233,-0.02274479208067338,-0.003970256957724962,0.01955948539333308,0.023568380426505886,0.013256110502331294,0.003512882373607227,-0.02306424248633143,0.008874693609062324,-0.010528768344871774,0.021217815793431963,0.035777457153609304,-0.014279898976098921,-0.02260602523092391,-0.016534584029170945,0.012859676827516781,0.013807702416532347,0.020373570058476027,0.017464967884123606,-0.05488107737684728,-0.009689480060589502,0.010674342740731297,0.04256325937705133,-0.020340368036320663,-0.008790401739039845,-0.018716470401184012,0.026769287286651497,0.013623734256814174,-0.01845573008648125,-0.0013030682190666243,-0.019375520507198155,0.01231123186398838
