orf,gene,chrom,chrom_idx,pos,n_exp,mean_sens,median_sens,std_sens,min_sens,frac_hyper_3,frac_hyper_4,frac_hyper_5,frac_resist_3,frac_resist_4,frac_resist_5,assay,whi2_corr,whi2_overlap,cum_pos
YDR134C,CCW22,IV,4.0,721276.0,2956,-0.08668358562730881,-0.0096476642898729,0.5879778436980954,-3.86718160420416,0.0016914749661705007,0.0,0.0,0.0,0.0,0.0,HIP,0.07059094304816606,2956,2076930.0
YDR135C,YCF1,IV,4.0,725277.5,2956,-0.07490682300853797,0.0014895282717757499,0.8464112190015981,-6.05418676975437,0.009133964817320704,0.0027063599458728013,0.0010148849797023004,0.0016914749661705007,0.0,0.0,HIP,0.06255302772369462,2956,2080931.5
YDR136C,VPS61,IV,4.0,727997.0,2956,0.04123959424082327,0.0162301479343447,0.7378488798595623,-5.47977719259734,0.0037212449255751017,0.0006765899864682003,0.00033829499323410016,0.0010148849797023004,0.0,0.0,HIP,-0.08723224534135443,2956,2083651.0
YDR137W,RGP1,IV,4.0,729254.5,2956,-0.015608362595357056,0.0032241387204384,0.5302798517487547,-2.36193589692751,0.0,0.0,0.0,0.0,0.0,0.0,HIP,0.036493029095446515,2956,2084908.5
YDR138W,HPR1,IV,4.0,731707.0,2956,0.023637032950318798,0.00750816115190735,0.6787915327566484,-4.1788127932242,0.002368064952638701,0.00033829499323410016,0.0,0.00033829499323410016,0.0,0.0,HIP,0.00751379457496821,2956,2087361.0
YDR139C,RUB1,IV,4.0,733660.0,2956,-0.06760083614383013,-0.0002993239283268125,0.6894917619826847,-3.55145013855725,0.0016914749661705007,0.0,0.0,0.00033829499323410016,0.0,0.0,HIP,-0.026060024826510174,2956,2089314.0
YDR140W,MTQ2,IV,4.0,734470.5,2956,-0.03059655595112511,0.0007105322390430001,0.9457584517063129,-6.13387887187516,0.009810554803788904,0.002368064952638701,0.0010148849797023004,0.0027063599458728013,0.0,0.0,HIP,-0.17857845848524453,2956,2090124.5
YDR141C,DOP1,IV,4.0,737449.0,2956,-0.04319022373662771,0.00452040067038765,0.8764190526836594,-5.84557308928521,0.007442489851150203,0.0033829499323410014,0.0006765899864682003,0.0027063599458728013,0.0006765899864682003,0.0,HIP,0.018924005833608436,2956,2093103.0
YDR142C,PEX7,IV,4.0,741036.5,2956,0.0023652245138840846,0.0033177390549134003,0.5249951321626932,-2.40216004308609,0.0,0.0,0.0,0.0,0.0,0.0,HIP,0.025837050117654324,2956,2096690.5
YDR143C,SAN1,IV,4.0,742958.0,2956,-0.07990569976178331,-0.0074347318958856,0.6971292531447889,-2.70427808116423,0.0,0.0,0.0,0.00033829499323410016,0.0,0.0,HIP,-0.11570833860833153,2956,2098612.0
YDR144C,MKC7,IV,4.0,745206.0,2956,-0.00558513250853826,0.0049072739491447005,0.49886778658709546,-2.7275738648763,0.0,0.0,0.0,0.0,0.0,0.0,HIP,-0.03284146956803186,2956,2100860.0
YDR145W,TAF12,IV,4.0,747547.5,2956,-0.4356766736949866,-0.02578594898038105,1.7140931080068456,-14.9881923108221,0.06732070365358593,0.036535859269282815,0.02165087956698241,0.011840324763193504,0.004397834912043302,0.0020297699594046007,HIP,0.21904959154462278,2956,2103201.5
YDR146C,SWI5,IV,4.0,749677.5,2956,0.06966387957995873,0.016940254186064048,0.7353365673454437,-3.56318984139166,0.0016914749661705007,0.0,0.0,0.00033829499323410016,0.0,0.0,HIP,-0.07144248564290441,2956,2105331.5
YDR148C,KGD2,IV,4.0,754370.5,2956,-0.02250972657919763,0.0031108531608203,0.6389917529925583,-3.37096751106258,0.0006765899864682003,0.0,0.0,0.00033829499323410016,0.0,0.0,HIP,-0.14770626462185957,2956,2110024.5
YDR149C,YDR149C,IV,4.0,755908.5,2956,-0.05250969308771886,-0.00538381832542865,0.5344854364755712,-2.68620489863287,0.0,0.0,0.0,0.0,0.0,0.0,HIP,-0.0026826070362137217,2956,2111562.5
YDR150W,NUM1,IV,4.0,759751.0,2956,-0.09556718641549856,-0.0126115137174375,0.5688329302156568,-3.82527977436225,0.0013531799729364006,0.0,0.0,0.0,0.0,0.0,HIP,-0.03912143420732083,2956,2115405.0
YDR151C,CTH1,IV,4.0,764666.5,2956,-0.01492214066759821,0.01284641815290355,1.1942572203170583,-8.777229782173,0.02368064952638701,0.0064276048714479025,0.002368064952638701,0.009133964817320704,0.0010148849797023004,0.0,HIP,-0.22131773069900296,2956,2120320.5
YDR152W,GIR2,IV,4.0,766104.5,2956,-0.037259542886453785,-0.00433640034955095,0.5461572452304988,-3.11521726317633,0.00033829499323410016,0.0,0.0,0.0,0.0,0.0,HIP,-0.033963578090340445,2956,2121758.5
YDR153C,ENT5,IV,4.0,767353.5,2956,-0.13960592710303668,-0.0171878551825336,0.7607293125789704,-5.09556195821561,0.0064276048714479025,0.0010148849797023004,0.00033829499323410016,0.0010148849797023004,0.00033829499323410016,0.0,HIP,-0.10918914127809921,2956,2123007.5
YDR154C,YDR154C,IV,4.0,768578.0,2956,-0.10100671128180273,-0.01373312885077105,0.6084489706912315,-2.91224377320011,0.0,0.0,0.0,0.0,0.0,0.0,HIP,0.2264997893163223,2956,2124232.0
YDR155C,CPR1,IV,4.0,768756.0,2815,-0.05866301919783492,0.003215378479979,0.8647646830894612,-6.63619153783503,0.007815275310834813,0.002841918294849023,0.0007104795737122557,0.0014209591474245115,0.00035523978685612787,0.0,HIP,-0.05073343023076914,2815,2124410.0
YDR156W,RPA14,IV,4.0,769731.5,2956,-1.784729702193858,-0.2908176011476725,3.574083753694548,-21.5760922619866,0.2361299052774019,0.18437077131258459,0.14648173207036536,0.015561569688768605,0.009133964817320704,0.0040595399188092015,HIP,0.3614621177344802,2956,2125385.5
YDR157W,YDR157W,IV,4.0,770131.5,2956,0.05810329538875141,0.014003909883713351,0.8806308079382991,-3.90032300695988,0.007104194857916103,0.0,0.0,0.004736129905277402,0.00033829499323410016,0.0,HIP,-0.0015445760055933014,2956,2125785.5
YDR158W,HOM2,IV,4.0,770905.5,2956,-0.06317684032282077,-0.0024041093304194,0.8051223784753763,-4.50948415702758,0.005751014884979702,0.0010148849797023004,0.0,0.0013531799729364006,0.0,0.0,HIP,0.05558925650191806,2956,2126559.5
YDR159W,SAC3,IV,4.0,773829.5,2956,-0.23222880630321388,-0.04227568894930435,0.7390329843460086,-6.38589894878388,0.0040595399188092015,0.0016914749661705007,0.0010148849797023004,0.00033829499323410016,0.0,0.0,HIP,0.1375624914054875,2956,2129483.5
YDR160W,SSY1,IV,4.0,777442.0,2956,-0.06497813991656047,-0.00892626684663455,0.5129570432483399,-3.00380726711597,0.00033829499323410016,0.0,0.0,0.0,0.0,0.0,HIP,-0.010320872908966041,2956,2133096.0
YDR161W,ACL4,IV,4.0,779624.5,2956,-0.039633343534587535,-0.001437037912838,0.7456556695686187,-5.43770534247917,0.003044654939106901,0.0016914749661705007,0.00033829499323410016,0.0006765899864682003,0.0,0.0,HIP,-0.12174721782116328,2956,2135278.5
YDR162C,NBP2,IV,4.0,780745.0,2956,-0.15956416561163395,-0.0234149473780182,0.9229026625008925,-5.04827788263677,0.0064276048714479025,0.0006765899864682003,0.00033829499323410016,0.003044654939106901,0.0013531799729364006,0.00033829499323410016,HIP,-0.049519636661731835,2956,2136399.0
YDR163W,CWC15,IV,4.0,781686.5,2956,-0.14101464257622082,-0.0228911928734745,0.746581984344271,-4.20112126742515,0.003044654939106901,0.00033829499323410016,0.0,0.00033829499323410016,0.0,0.0,HIP,-0.029849593140400723,2956,2137340.5
YDR164C,SEC1,IV,4.0,783128.0,2956,0.013238433172581835,0.004978080716358,0.823787375814276,-5.40907032880695,0.006089309878213802,0.0010148849797023004,0.00033829499323410016,0.008795669824086604,0.0037212449255751017,0.0013531799729364006,HIP,0.030248517529555815,2956,2138782.0
YDR165W,TRM82,IV,4.0,785538.0,2956,-0.05022410497578412,0.0030420403942589,0.7007912859630551,-4.45225918302645,0.0020297699594046007,0.00033829499323410016,0.0,0.0006765899864682003,0.0006765899864682003,0.00033829499323410016,HIP,0.034028258179231385,2956,2141192.0
YDR166C,SEC5,IV,4.0,787763.5,2956,-0.06679198303160452,-0.008546455420463249,0.5599261740042604,-6.06673843218524,0.0010148849797023004,0.0010148849797023004,0.00033829499323410016,0.0,0.0,0.0,HIP,-0.03075870052796542,2956,2143417.5
YDR167W,TAF10,IV,4.0,789759.0,2956,-0.028938372265294127,0.00561169014656725,0.9329941543419998,-7.17752730402194,0.010487144790257105,0.003044654939106901,0.0013531799729364006,0.0037212449255751017,0.00033829499323410016,0.0,HIP,0.18351790867323314,2956,2145413.0
YDR168W,CDC37,IV,4.0,791088.0,2956,-0.08960886273500196,-0.00825904818657925,0.6427516065799931,-6.9815766980504,0.003044654939106901,0.0010148849797023004,0.0010148849797023004,0.0,0.0,0.0,HIP,-0.08629859952664301,2956,2146742.0
YDR169C,STB3,IV,4.0,793118.5,2956,0.03921707649291118,0.00683874001711895,0.5897414605877545,-2.71706502398701,0.0,0.0,0.0,0.005074424898511502,0.0016914749661705007,0.0,HIP,-0.0576216844437616,2956,2148772.5
YDR170C,SEC7,IV,4.0,799207.5,2956,0.000360248825612368,0.0099622398563507,0.7943785707849056,-10.3057611416581,0.004397834912043302,0.002368064952638701,0.0016914749661705007,0.0006765899864682003,0.00033829499323410016,0.0,HIP,-0.05851921943454594,2956,2154861.5
YDR171W,HSP42,IV,4.0,807184.5,2956,-0.06704925172667474,-0.0017257861703182,0.5437276994188003,-2.89332103581665,0.0,0.0,0.0,0.0,0.0,0.0,HIP,-0.08875128802210369,2956,2162838.5
YDR172W,SUP35,IV,4.0,809352.5,2956,-0.14040788532252166,-0.00278098726216435,0.9882032298494295,-8.54040980999949,0.02097428958051421,0.007780784844384303,0.0013531799729364006,0.0020297699594046007,0.0,0.0,HIP,0.14368585855515037,2956,2165006.5
YDR173C,ARG82,IV,4.0,811098.5,2956,-0.08019692675573767,-0.01239874434036245,0.6577637861753132,-3.73219197360561,0.0010148849797023004,0.0,0.0,0.0,0.0,0.0,HIP,-0.03979373610471447,2956,2166752.5
YDR174W,HMO1,IV,4.0,812480.0,2956,-0.039703708428021796,-0.0014298372454635,0.5727947888283391,-5.90815592403537,0.0010148849797023004,0.0006765899864682003,0.00033829499323410016,0.0,0.0,0.0,HIP,-0.011807262273850755,2956,2168134.0
YDR175C,RSM24,IV,4.0,813672.5,2956,-0.16052567813765042,-0.01236378015479695,1.3497551461461064,-18.6665098168789,0.03112313937753721,0.014546684709066306,0.007780784844384303,0.014546684709066306,0.009472259810554804,0.007442489851150203,HIP,0.020663944137173793,2956,2169326.5
YDR176W,NGG1,IV,4.0,815506.0,2956,-0.5972242314489137,-0.0639546241434201,1.8109934738636781,-10.9597908236902,0.09844384303112313,0.05412719891745602,0.03349120433017591,0.011163734776725304,0.0033829499323410014,0.0006765899864682003,HIP,-0.08776057789967158,2956,2171160.0
YDR177W,UBC1,IV,4.0,817201.5,2956,0.007745072886523484,0.0020348733483111997,0.4713281659925006,-3.48310699303511,0.00033829499323410016,0.0,0.0,0.0,0.0,0.0,HIP,0.0011380073779537485,2956,2172855.5
YDR178W,SDH4,IV,4.0,818222.5,2956,-0.04641468487870539,-0.00215950676867355,0.5083344914045005,-2.20403756098717,0.0,0.0,0.0,0.0,0.0,0.0,HIP,0.022239602983126452,2956,2173876.5
YDR179C,CSN9,IV,4.0,818952.0,2956,-0.05798170287077802,-0.0007082483857521499,0.6128177759270527,-2.92757082248229,0.0,0.0,0.0,0.0,0.0,0.0,HIP,-0.12683993780872296,2956,2174606.0
YDR179W-A,NVJ3,IV,4.0,820128.5,2956,0.023307924228535896,0.008970622224629951,0.739311562213938,-5.80646033034457,0.002368064952638701,0.0010148849797023004,0.00033829499323410016,0.0016914749661705007,0.0,0.0,HIP,-0.02819479039617716,2956,2175782.5
YDR180W,SCC2,IV,4.0,823535.5,2956,-0.031865983351476716,-0.005988821610194249,0.5077590766078605,-2.65182238405418,0.0,0.0,0.0,0.0,0.0,0.0,HIP,0.12255357454628879,2956,2179189.5
YDR181C,SAS4,IV,4.0,826632.5,2956,0.25588515769812187,0.05649215184702515,1.0324528534837654,-5.34778019335164,0.004736129905277402,0.002368064952638701,0.00033829499323410016,0.017929634641407306,0.0040595399188092015,0.0016914749661705007,HIP,-0.24262370655002094,2956,2182286.5
YDR182W,CDC1,IV,4.0,828319.5,2956,-0.13623542274646447,-0.026280423815154698,0.7065084287917369,-4.86108358611083,0.0033829499323410014,0.0010148849797023004,0.0,0.0,0.0,0.0,HIP,0.04973644458580549,2956,2183973.5
YDR183W,PLP1,IV,4.0,829931.0,2956,-0.08740705921598768,-0.006058990828002099,0.6744065336519947,-3.41825233365067,0.0027063599458728013,0.0,0.0,0.00033829499323410016,0.0,0.0,HIP,-0.009614448778307775,2956,2185585.0
YDR184C,ATC1,IV,4.0,831071.0,2956,-0.5384848000346938,-0.007830360907179701,3.0747722449628143,-22.7400624136616,0.13058186738836267,0.09573748308525033,0.07239512855209743,0.06495263870094722,0.03856562922868741,0.017591339648173207,HIP,-0.00943415586649126,2956,2186725.0
YDR185C,UPS3,IV,4.0,832203.5,2956,-0.06074212019589836,-0.00596785572874155,0.7166927598269928,-4.07448837359283,0.0016914749661705007,0.00033829499323410016,0.0,0.0,0.0,0.0,HIP,-0.004168379158265653,2956,2187857.5
YDR186C,SND1,IV,4.0,834175.5,2956,0.006945251372640885,0.0060968654208904,0.6297357417693984,-7.61377080882622,0.0027063599458728013,0.0013531799729364006,0.00033829499323410016,0.0,0.0,0.0,HIP,-0.027773126551622073,2956,2189829.5
YDR187C,YDR187C,IV,4.0,836487.0,2956,-0.5163462206765782,-0.0462409200312505,2.147091283416216,-39.88599947801,0.08761840324763194,0.05108254397834912,0.026048714479025712,0.018606224627875506,0.004736129905277402,0.0006765899864682003,HIP,0.11606019037405073,2956,2192141.0
YDR188W,CCT6,IV,4.0,837241.0,2856,-0.4925123622623265,-0.0587282252465129,2.031085668186302,-26.2049331033799,0.08718487394957983,0.049019607843137254,0.02661064425770308,0.025210084033613446,0.01050420168067227,0.0028011204481792717,HIP,0.09893011085604876,2856,2192895.0
YDR189W,SLY1,IV,4.0,839392.0,2956,0.02998703197063887,0.00959778517939655,0.6093192139685017,-3.6089285132847,0.0010148849797023004,0.0,0.0,0.00033829499323410016,0.0,0.0,HIP,-0.09352596179260261,2956,2195046.0
YDR190C,RVB1,IV,4.0,841299.5,2956,-0.03832020369894303,0.004514026932649949,0.7444858734644657,-4.55768494191694,0.0064276048714479025,0.0010148849797023004,0.0,0.0,0.0,0.0,HIP,0.06279373022617588,2956,2196953.5
YDR191W,HST4,IV,4.0,842893.0,2956,-0.010691512454438735,0.0049844025682430505,0.6192702217974246,-3.37541684769658,0.0010148849797023004,0.0,0.0,0.0,0.0,0.0,HIP,-0.04041645330392407,2956,2198547.0
YDR192C,NUP42,IV,4.0,844215.0,2956,0.007072820162458161,-0.00055890077019995,0.6304513904526076,-3.14924401405018,0.0006765899864682003,0.0,0.0,0.0010148849797023004,0.0,0.0,HIP,0.00929457891554806,2956,2199869.0
YDR193W,YDR193W,IV,4.0,844753.0,2956,-0.029371057378866017,-0.0032284200384076,0.8406989547758325,-4.23850321307972,0.006089309878213802,0.0006765899864682003,0.0,0.0037212449255751017,0.00033829499323410016,0.0,HIP,-0.0451013789012632,2956,2200407.0
YDR194C,MSS116,IV,4.0,846949.0,2956,-0.1389743719524572,-0.011454025042418249,0.8633447422396274,-6.26769840869088,0.010148849797023005,0.0020297699594046007,0.0010148849797023004,0.0016914749661705007,0.0,0.0,HIP,0.16386659099058765,2956,2202603.0
YDR195W,REF2,IV,4.0,849399.5,2956,-0.06579506165632877,-0.00380253181882825,0.9898939100012063,-4.32554847981567,0.009472259810554804,0.0010148849797023004,0.0,0.0037212449255751017,0.00033829499323410016,0.0,HIP,-0.016275728335829538,2956,2205053.5
YDR196C,CAB5,IV,4.0,850636.5,2956,-0.020540569931655348,-0.0028281535483729997,0.5954068921373044,-3.47933289932281,0.0010148849797023004,0.0,0.0,0.0010148849797023004,0.0,0.0,HIP,0.08687200771452029,2956,2206290.5
YDR197W,CBS2,IV,4.0,851812.5,2956,-0.02524667979329233,0.0011467602009765,0.6322699823951117,-3.47973263837786,0.0016914749661705007,0.0,0.0,0.0,0.0,0.0,HIP,-0.018474579574256605,2956,2207466.5
YDR198C,RKM2,IV,4.0,853252.5,2956,-0.009785603948574235,0.00664649905899945,0.6440300735229724,-3.31513070723259,0.0020297699594046007,0.0,0.0,0.00033829499323410016,0.0,0.0,HIP,-0.15232544420220595,2956,2208906.5
YDR199W,YDR199W,IV,4.0,854357.5,2956,-0.0216459201928993,0.00174575573226415,0.6892625778691279,-2.97125605415875,0.0,0.0,0.0,0.0020297699594046007,0.00033829499323410016,0.0,HIP,-0.09200846024028328,2956,2210011.5
YDR200C,VPS64,IV,4.0,855186.0,2956,-0.0075172029309602695,0.0120906611762367,0.6699632617358842,-2.99330089088945,0.0,0.0,0.0,0.0010148849797023004,0.00033829499323410016,0.0,HIP,-0.2197018553686676,2956,2210840.0
YDR201W,SPC19,IV,4.0,856565.5,2956,0.011499367500193612,0.00429017888998805,0.5392916255438375,-2.94323195185082,0.0,0.0,0.0,0.0,0.0,0.0,HIP,-0.053490447420918234,2956,2212219.5
YDR202C,RAV2,IV,4.0,857425.5,2956,-0.1200179627498002,-0.01393321483689385,0.7010275891856425,-4.19278444491085,0.0020297699594046007,0.00033829499323410016,0.0,0.0,0.0,0.0,HIP,0.022817184658597,2956,2213079.5
YDR203W,YDR203W,IV,4.0,857840.5,2956,-0.014478417699247265,0.00279154667379415,0.7097085743589384,-3.54846809788545,0.0027063599458728013,0.0,0.0,0.0013531799729364006,0.0,0.0,HIP,-0.07781942772598363,2956,2213494.5
YDR204W,COQ4,IV,4.0,858640.5,2956,0.025233002387803568,0.01459724513463455,1.0368314185292233,-7.83063651005971,0.014208389715832206,0.005751014884979702,0.0013531799729364006,0.007780784844384303,0.003044654939106901,0.0006765899864682003,HIP,-0.03810142150288795,2956,2214294.5
YDR205W,MSC2,IV,4.0,860433.0,2956,-0.00023126016450185637,0.006898284728592051,0.851581056522304,-4.06586295205699,0.005751014884979702,0.00033829499323410016,0.0,0.0006765899864682003,0.0,0.0,HIP,-0.19439591388007108,2956,2216087.0
YDR206W,EBS1,IV,4.0,863381.0,2956,-0.03015769431540623,0.007915257314135251,0.7773129136529702,-4.16909184993689,0.003044654939106901,0.00033829499323410016,0.0,0.0,0.0,0.0,HIP,-0.16077046800573416,2956,2219035.0
YDR207C,UME6,IV,4.0,866267.0,2956,0.13946150106571958,0.03087614803145855,0.6807543353086568,-4.35985809345758,0.0013531799729364006,0.00033829499323410016,0.0,0.00033829499323410016,0.0,0.0,HIP,-0.20043183999786574,2956,2221921.0
YDR208W,MSS4,IV,4.0,869393.5,2956,-0.2081074072377745,-0.02224050168053945,0.9342699084852685,-7.9385665274761,0.016576454668470908,0.007780784844384303,0.004397834912043302,0.0010148849797023004,0.0,0.0,HIP,0.13481338110087657,2956,2225047.5
YDR209C,YDR209C,IV,4.0,871242.5,2956,-0.12309988856937218,-0.0118016670068398,0.8274743910238602,-5.2348588251583,0.006765899864682003,0.0010148849797023004,0.0006765899864682003,0.0016914749661705007,0.0,0.0,HIP,0.1832768862115587,2956,2226896.5
YDR210W,YDR210W,IV,4.0,871187.5,2956,-0.03881562906248691,1.5220409270392646e-05,0.7911117474566417,-4.49564982566867,0.0040595399188092015,0.0006765899864682003,0.0,0.0016914749661705007,0.0,0.0,HIP,0.010699860680379033,2956,2226841.5
YDR211W,GCD6,IV,4.0,885796.0,2956,-0.06772108286882239,-0.0027799811305224,0.9147913390394323,-9.36840477889368,0.007442489851150203,0.0040595399188092015,0.0027063599458728013,0.002368064952638701,0.0010148849797023004,0.0010148849797023004,HIP,-0.017414664849247988,2956,2241450.0
YDR212W,TCP1,IV,4.0,888071.5,2956,-0.6399446721022289,-0.06929491206597671,2.150507629328304,-23.9594078322256,0.10690121786197564,0.06190798376184033,0.037550744248985114,0.01725304465493911,0.0033829499323410014,0.00033829499323410016,HIP,0.16904806883587395,2956,2243725.5
YDR213W,UPC2,IV,4.0,891121.5,2956,-0.10570957926828442,-0.0031034545433732,0.8911152049822998,-14.8350591708826,0.013193504736129905,0.007780784844384303,0.0064276048714479025,0.0,0.0,0.0,HIP,0.16722082382003595,2956,2246775.5
YDR214W,AHA1,IV,4.0,893401.0,2956,-0.038068481898535914,-0.0017341419327015,0.5072574974951547,-3.60429131607656,0.0010148849797023004,0.0,0.0,0.0,0.0,0.0,HIP,-0.05578003775558668,2956,2249055.0
YDR215C,YDR215C,IV,4.0,894295.5,2956,0.012479906291264716,0.0047408659248722,0.5323782865484477,-3.01238451785731,0.00033829499323410016,0.0,0.0,0.0,0.0,0.0,HIP,-0.04415676627903457,2956,2249949.5
YDR216W,ADR1,IV,4.0,897020.5,2956,-0.015137735869422927,-0.0011031145789749,0.5463069969413524,-3.05163559705458,0.00033829499323410016,0.0,0.0,0.0,0.0,0.0,HIP,-0.05207446809157643,2956,2252674.5
YDR217C,RAD9,IV,4.0,901515.5,2956,-0.2231862971696986,-0.0206129902813839,1.0544289509709153,-9.3893988942045,0.02368064952638701,0.006765899864682003,0.0020297699594046007,0.0020297699594046007,0.0,0.0,HIP,-0.049688909373602284,2956,2257169.5
YDR218C,SPR28,IV,4.0,904416.5,2956,-0.08503774401477261,-0.010387436436218051,0.6780749480560203,-4.53322186918544,0.00033829499323410016,0.00033829499323410016,0.0,0.00033829499323410016,0.0,0.0,HIP,0.017572012260022803,2956,2260070.5
YDR219C,MFB1,IV,4.0,906153.5,2956,-0.03865349017270624,-0.00112186615116085,0.8006211296360474,-4.81683024106673,0.005751014884979702,0.0010148849797023004,0.0,0.0020297699594046007,0.0,0.0,HIP,-0.007207654043932618,2956,2261807.5
YDR220C,YDR220C,IV,4.0,907146.5,2956,0.153478577936639,0.0363057791435077,0.9209859460216043,-8.04288455377478,0.004397834912043302,0.0016914749661705007,0.0010148849797023004,0.009133964817320704,0.0010148849797023004,0.00033829499323410016,HIP,-0.07456712189541753,2956,2262800.5
YDR221W,GTB1,IV,4.0,908384.0,2956,0.0406198421489531,0.0177490386205511,0.9447892544453474,-5.6557584244568,0.008457374830852503,0.0020297699594046007,0.0006765899864682003,0.005751014884979702,0.002368064952638701,0.00033829499323410016,HIP,0.050894566037222165,2956,2264038.0
YDR222W,YDR222W,IV,4.0,910677.5,2956,0.010584303815836936,0.0037119807748405,0.549622574543144,-3.1443651440277,0.0006765899864682003,0.0,0.0,0.0,0.0,0.0,HIP,-0.005121027152314574,2956,2266331.5
YDR223W,CRF1,IV,4.0,912800.5,2956,0.021459188414093458,0.008147982815814199,0.9705884103578257,-3.85460188523791,0.008457374830852503,0.0,0.0,0.010148849797023005,0.0016914749661705007,0.00033829499323410016,HIP,-0.06384703271642418,2956,2268454.5
YDR224C,HTB1,IV,4.0,914514.5,2956,-0.18326931106458358,-0.010433583629025401,0.9401799262973398,-7.49391177978818,0.016576454668470908,0.007104194857916103,0.0037212449255751017,0.0006765899864682003,0.0,0.0,HIP,0.09450317954228203,2956,2270168.5
YDR225W,HTA1,IV,4.0,915729.0,2956,0.022982343851857646,0.01160208712412265,0.6126702460221545,-4.36179501745007,0.0006765899864682003,0.00033829499323410016,0.0,0.0,0.0,0.0,HIP,0.04314479925389395,2956,2271383.0
YDR226W,ADK1,IV,4.0,916820.0,2956,0.020793672533291917,0.00640156156380775,0.6468011724621607,-2.9248391113263,0.0,0.0,0.0,0.0,0.0,0.0,HIP,-0.014523489320327135,2956,2272474.0
YDR227W,SIR4,IV,4.0,919609.0,2956,0.13483769351151478,0.0383397006727169,0.7576767765604737,-3.3373227360979,0.00033829499323410016,0.0,0.0,0.0020297699594046007,0.0006765899864682003,0.0,HIP,-0.00758914125592284,2956,2275263.0
YDR228C,PCF11,IV,4.0,922866.0,2956,-0.6559598387532103,-0.1065621492068165,2.185994953247493,-13.2451298183115,0.12009472259810555,0.07848443843031123,0.03958051420838971,0.029769959404600813,0.013193504736129905,0.007780784844384303,HIP,-0.0790271854642917,2956,2278520.0
YDR229W,IVY1,IV,4.0,925465.5,2956,-0.018716060791604656,0.0034643827193291,0.7265687800499658,-3.74960546266565,0.0013531799729364006,0.0,0.0,0.0010148849797023004,0.0,0.0,HIP,-0.07525257305412056,2956,2281119.5
YDR230W,YDR230W,IV,4.0,926396.5,2956,0.05100336744369984,0.013981661645363599,0.6288531748616558,-2.85395262652311,0.0,0.0,0.0,0.0006765899864682003,0.0,0.0,HIP,-0.006599755652198878,2956,2282050.5
YDR231C,COX20,IV,4.0,926601.5,2956,-0.01536946860605061,0.0041846158687900495,0.6533366552481075,-2.99547595304943,0.0,0.0,0.0,0.0,0.0,0.0,HIP,-0.07991991362299847,2956,2282255.5
YDR232W,HEM1,IV,4.0,928275.0,2956,-0.16401341365148975,-0.01359041335053325,0.9328098765500111,-8.23947322410833,0.015899864682002707,0.0027063599458728013,0.0006765899864682003,0.0013531799729364006,0.0,0.0,HIP,0.33130883283673285,2956,2283929.0
YDR233C,RTN1,IV,4.0,929913.5,2956,-0.05466856250860987,-0.0007399355718709,1.0099545943296289,-8.62814902161974,0.013193504736129905,0.0037212449255751017,0.0010148849797023004,0.006089309878213802,0.0010148849797023004,0.0,HIP,-0.09198903745062463,2956,2285567.5
YDR234W,LYS4,IV,4.0,932169.5,2956,0.05334720443129675,0.014243395296927551,0.6225004925150738,-2.90029954070604,0.0,0.0,0.0,0.0006765899864682003,0.0,0.0,HIP,0.08550857813689257,2956,2287823.5
YDR235W,PRP42,IV,4.0,934321.0,2956,0.021922459880963526,0.007873861608562249,0.6532240965340165,-4.19410908153124,0.0016914749661705007,0.00033829499323410016,0.0,0.00033829499323410016,0.0,0.0,HIP,-0.010246124837771537,2956,2289975.0
YDR236C,FMN1,IV,4.0,935564.0,2956,-0.0433008157030857,-0.00381000269963705,0.6836230921450787,-3.4675442299456,0.0013531799729364006,0.0,0.0,0.0,0.0,0.0,HIP,-0.09523176974676137,2956,2291218.0
YDR237W,MRPL7,IV,4.0,937054.0,2956,-0.017280899104457237,0.0029030585124105,0.8938459072682632,-4.9190033063145,0.007442489851150203,0.0010148849797023004,0.0,0.0033829499323410014,0.0006765899864682003,0.0,HIP,-0.053765023445932925,2956,2292708.0
YDR238C,SEC26,IV,4.0,939355.5,2956,-0.524615948075416,-0.05542650669720935,1.947247248595072,-31.047099938692,0.07916102841677942,0.05175913396481732,0.03247631935047361,0.015899864682002707,0.005412719891745603,0.0016914749661705007,HIP,0.12152541565291752,2956,2295009.5
YDR239C,YDR239C,IV,4.0,942238.5,2956,-0.06946767480397487,-0.00854212348092315,0.7718068189646828,-3.36487922724476,0.0013531799729364006,0.0,0.0,0.0016914749661705007,0.0,0.0,HIP,-0.1229585483822129,2956,2297892.5
YDR240C,SNU56,IV,4.0,944413.0,2956,0.06902060994973926,0.02519098159301525,0.6820817655416659,-3.30486920484595,0.0010148849797023004,0.0,0.0,0.0006765899864682003,0.0,0.0,HIP,0.023681283918642007,2956,2300067.0
YDR241W,BUD26,IV,4.0,945294.5,2956,-0.03773249144779319,-0.00215286650603855,0.5528862899452042,-3.17148690729448,0.00033829499323410016,0.0,0.0,0.0,0.0,0.0,HIP,-0.0791805364024683,2956,2300948.5
YDR242W,AMD2,IV,4.0,947631.5,2956,-0.021661166760326745,-0.0022218473064561,0.5488798782296893,-3.20388578738919,0.00033829499323410016,0.0,0.0,0.0,0.0,0.0,HIP,-0.1029914380129932,2956,2303285.5
