idx,num_genes,genes,num_uncharacterized,uncharacterized_genes,gene_interaction,p_value,abs_score
149964,3,"YJL181W,YJR030C,YKL101W",2,"YJL181W,YJR030C",-0.10699599981307983,0.3025999963283539,0.10699599981307983
151171,3,"YDR108W,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.10585000365972519,0.36970001459121704,0.10585000365972519
151507,3,"YIL044C,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.13300999999046326,0.414000004529953,0.13300999999046326
154463,3,"YBR031W,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.1369359940290451,0.4113999903202057,0.1369359940290451
157122,3,"YJL181W,YJR030C,YMR223W",2,"YJL181W,YJR030C",0.1404149979352951,0.3889999985694885,0.1404149979352951
163185,3,"YDR014W,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.15097899734973907,0.4876999855041504,0.15097899734973907
170126,3,"YJL181W,YJR030C,YKR072C",2,"YJL181W,YJR030C",-0.10688900202512741,0.40689998865127563,0.10688900202512741
174451,3,"YFR024C-A,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.1264050006866455,0.07660999894142151,0.1264050006866455
177357,3,"YJL181W,YJR030C,YLR337C",2,"YJL181W,YJR030C",-0.17128300666809082,0.388700008392334,0.17128300666809082
182699,3,"YJL181W,YJR030C,YOR103C",2,"YJL181W,YJR030C",-0.11236400157213211,0.2874000072479248,0.11236400157213211
183385,3,"YJL181W,YJR030C,YPL262W",2,"YJL181W,YJR030C",0.14754299819469452,0.376800000667572,0.14754299819469452
185498,3,"YJL181W,YJR030C,YPR057W",2,"YJL181W,YJR030C",-0.16432400047779083,0.20559999346733093,0.16432400047779083
186119,3,"YIL043C,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.10770799964666367,0.4361000061035156,0.10770799964666367
188164,3,"YBL104C,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.17700299620628357,0.36230000853538513,0.17700299620628357
190392,3,"YCL069W,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.17457200586795807,0.23520000278949738,0.17457200586795807
191938,3,"YHR067W,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.10350699722766876,0.38769999146461487,0.10350699722766876
196166,3,"YJL181W,YJR030C,YMR312W",2,"YJL181W,YJR030C",-0.10560300201177597,0.15150000154972076,0.10560300201177597
197585,3,"YJL181W,YJR030C,YOR040W",2,"YJL181W,YJR030C",0.13092699646949768,0.40209999680519104,0.13092699646949768
199447,3,"YHR200W,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.10736499726772308,0.2757999897003174,0.10736499726772308
199823,3,"YIL139C,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.15290899574756622,0.2766999900341034,0.15290899574756622
201595,3,"YJL181W,YJR030C,YLL029W",2,"YJL181W,YJR030C",-0.10851799696683884,0.4207000136375427,0.10851799696683884
202468,3,"YFR036W,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.13256800174713135,0.43149998784065247,0.13256800174713135
208534,3,"YAL025C,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.13798700273036957,0.21469999849796295,0.13798700273036957
211756,3,"YJL181W,YJR030C,YNL118C",2,"YJL181W,YJR030C",0.22739599645137787,0.3481999933719635,0.22739599645137787
212470,3,"YAL001C,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.1034960001707077,0.43230000138282776,0.1034960001707077
217706,3,"YDR172W,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.10854200273752213,0.47279998660087585,0.10854200273752213
218537,3,"YJL181W,YJR030C,YMR290C",2,"YJL181W,YJR030C",-0.12870800495147705,0.27070000767707825,0.12870800495147705
219180,3,"YJL181W,YJR030C,YOL101C",2,"YJL181W,YJR030C",-0.10769099742174149,0.2808000147342682,0.10769099742174149
224954,3,"YDR260C,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.15737099945545197,0.3619000017642975,0.15737099945545197
225599,3,"YIL149C,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.11094599962234497,0.4666999876499176,0.11094599962234497
225659,3,"YHR081W,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.14890100061893463,0.25679999589920044,0.14890100061893463
228245,3,"YDR188W,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.16784000396728516,0.415800005197525,0.16784000396728516
232819,3,"YHR012W,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.1506499946117401,0.3785000145435333,0.1506499946117401
244593,3,"YJL181W,YJR030C,YLR320W",2,"YJL181W,YJR030C",-0.1430100053548813,0.14569999277591705,0.1430100053548813
286225,3,"YJL181W,YJR030C,YNR026C",2,"YJL181W,YJR030C",0.11898499727249146,0.33079999685287476,0.11898499727249146
297435,3,"YJL181W,YJR030C,YLR287C-A",2,"YJL181W,YJR030C",-0.1257299929857254,0.3490000069141388,0.1257299929857254
303042,3,"YJL181W,YJR030C,YLR254C",2,"YJL181W,YJR030C",-0.13684900104999542,0.43959999084472656,0.13684900104999542
303397,3,"YDR182W,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.14701500535011292,0.399399995803833,0.14701500535011292
304233,3,"YJL181W,YJR030C,YMR307W",2,"YJL181W,YJR030C",0.16941200196743011,0.11900000274181366,0.16941200196743011
305718,3,"YJL181W,YJR030C,YPL226W",2,"YJL181W,YJR030C",-0.10878399759531021,0.4499000012874603,0.10878399759531021
306296,3,"YDR082W,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.1077750027179718,0.2870999872684479,0.1077750027179718
309437,3,"YDR045C,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.1115029975771904,0.45329999923706055,0.1115029975771904
311491,3,"YDR339C,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.1968500018119812,0.023080000653862953,0.1968500018119812
324508,3,"YJL181W,YJR030C,YMR123W",2,"YJL181W,YJR030C",0.10148199647665024,0.3596000075340271,0.10148199647665024
326461,3,"YJL181W,YJR030C,YNL006W",2,"YJL181W,YJR030C",0.10513000190258026,0.36899998784065247,0.10513000190258026
327619,3,"YBR171W,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.10268200188875198,0.2644999921321869,0.10268200188875198
332840,3,"YJL181W,YJR030C,YPR065W",2,"YJL181W,YJR030C",-0.1018500030040741,0.4047999978065491,0.1018500030040741
334092,3,"YFR015C,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.19098299741744995,0.19679999351501465,0.19098299741744995
335985,3,"YGL077C,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.10514900088310242,0.27379998564720154,0.10514900088310242
340178,3,"YDR311W,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.15049199759960175,0.2985000014305115,0.15049199759960175
342668,3,"YJL181W,YJR030C,YPR018W",2,"YJL181W,YJR030C",-0.13789799809455872,0.30979999899864197,0.13789799809455872
346380,3,"YBR019C,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.10831800103187561,0.4587000012397766,0.10831800103187561
346748,3,"YJL181W,YJR030C,YNL091W",2,"YJL181W,YJR030C",-0.1023389995098114,0.2142000049352646,0.1023389995098114
346963,3,"YJL181W,YMR198W,YPL253C",1,YJL181W,0.11470700055360794,0.3179999887943268,0.11470700055360794
347272,3,"YJL181W,YJR030C,YLR386W",2,"YJL181W,YJR030C",-0.14776399731636047,0.07975000143051147,0.14776399731636047
348436,3,"YDL080C,YJL181W,YJR030C",2,"YJL181W,YJR030C",-0.10594700276851654,0.45329999923706055,0.10594700276851654
349546,3,"YJL181W,YJR030C,YMR294W",2,"YJL181W,YJR030C",0.1211249977350235,0.47690001130104065,0.1211249977350235
350618,3,"YJL181W,YJR030C,YNR039C",2,"YJL181W,YJR030C",0.11191599816083908,0.24410000443458557,0.11191599816083908
350829,3,"YJL181W,YJR030C,YNL003C",2,"YJL181W,YJR030C",-0.11185699701309204,0.17870000004768372,0.11185699701309204
358055,3,"YJL181W,YJR030C,YPL181W",2,"YJL181W,YJR030C",-0.14480100572109222,0.15150000154972076,0.14480100572109222
358803,3,"YDL102W,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.15083099901676178,0.38269999623298645,0.15083099901676178
358913,3,"YBR276C,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.10854999721050262,0.3352999985218048,0.10854999721050262
361688,3,"YJL181W,YJR030C,YPL069C",2,"YJL181W,YJR030C",-0.17069999873638153,0.05631000176072121,0.17069999873638153
362372,3,"YJL181W,YJR030C,YOR058C",2,"YJL181W,YJR030C",0.13820399343967438,0.319599986076355,0.13820399343967438
366373,3,"YIR011C,YJL181W,YJR030C",2,"YJL181W,YJR030C",0.11068399995565414,0.23549999296665192,0.11068399995565414
367422,3,"YJL181W,YJR030C,YOR140W",2,"YJL181W,YJR030C",-0.10186900198459625,0.15489999949932098,0.10186900198459625
372523,3,"YJL181W,YJR030C,YML032C",2,"YJL181W,YJR030C",-0.11805099993944168,0.37630000710487366,0.11805099993944168
34514,3,"YCR022C,YGR071C,YLR373C",1,YCR022C,-0.11005300283432007,0.09636999666690826,0.11005300283432007
11821,3,"YBR086C,YMR126C,YOR079C",1,YMR126C,-0.13698799908161163,3.294000094911098e-08,0.13698799908161163
175766,3,"YHR001W,YKR003W,YMR126C",1,YMR126C,-0.12828600406646729,6.474999827332795e-05,0.12828600406646729
277626,3,"YDL142C,YLR348C,YMR126C",1,YMR126C,-0.1394670009613037,0.414000004529953,0.1394670009613037
10283,3,"YBL087C,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.12783800065517426,0.31189998984336853,0.12783800065517426
10780,3,"YGR281W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.412678986787796,0.2249000072479248,0.412678986787796
17703,3,"YHR131C,YNL144C,YPR162C",2,"YHR131C,YNL144C",0.17772400379180908,0.3156999945640564,0.17772400379180908
33301,3,"YIL149C,YKR095W,YNL144C",1,YNL144C,-0.12321300059556961,0.17069999873638153,0.12321300059556961
40227,3,"YDL013W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.11652500182390213,0.2939000129699707,0.11652500182390213
41380,3,"YDL103C,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.13399599492549896,0.19030000269412994,0.13399599492549896
42929,3,"YHR131C,YML023C,YNL144C",2,"YHR131C,YNL144C",0.10361199826002121,0.38960000872612,0.10361199826002121
45144,3,"YHR131C,YNL144C,YOR249C",2,"YHR131C,YNL144C",0.11545299738645554,0.038520000874996185,0.11545299738645554
49592,3,"YBR048W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.146139994263649,0.3174999952316284,0.146139994263649
51989,3,"YCR048W,YNL144C,YNR019W",1,YNL144C,0.10480500012636185,0.453000009059906,0.10480500012636185
53330,3,"YFR052W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.14158199727535248,0.33230000734329224,0.14158199727535248
56544,3,"YBL023C,YHR131C,YNL144C",2,"YHR131C,YNL144C",-0.10165800154209137,0.4659000039100647,0.10165800154209137
56675,3,"YDR359C,YHR131C,YNL144C",2,"YHR131C,YNL144C",-0.18965399265289307,0.49380001425743103,0.18965399265289307
56862,3,"YHR131C,YNL144C,YOL064C",2,"YHR131C,YNL144C",0.12867200374603271,0.3779999911785126,0.12867200374603271
57264,3,"YHR131C,YNL144C,YPR179C",2,"YHR131C,YNL144C",0.5052300095558167,0.474700003862381,0.5052300095558167
67879,3,"YHR131C,YKR026C,YNL144C",2,"YHR131C,YNL144C",0.24673500657081604,0.3334999978542328,0.24673500657081604
68473,3,"YHR131C,YML035C,YNL144C",2,"YHR131C,YNL144C",0.40003201365470886,0.2842000126838684,0.40003201365470886
79573,3,"YHR131C,YNL144C,YPL071C",3,"YHR131C,YNL144C,YPL071C",0.5924429893493652,0.2533000111579895,0.5924429893493652
92887,3,"YFL013C,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.12159900367259979,0.3449999988079071,0.12159900367259979
97157,3,"YBL031W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.26091399788856506,0.18449999392032623,0.26091399788856506
97335,3,"YCL033C,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.39511001110076904,0.2540999948978424,0.39511001110076904
98694,3,"YHR131C,YMR153W,YNL144C",2,"YHR131C,YNL144C",0.18138599395751953,0.06973999738693237,0.18138599395751953
106021,3,"YAL025C,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.4884830117225647,0.21979999542236328,0.4884830117225647
106247,3,"YHR131C,YLR320W,YNL144C",2,"YHR131C,YNL144C",0.10703299939632416,0.31200000643730164,0.10703299939632416
107532,3,"YER118C,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.5176010131835938,0.31610000133514404,0.5176010131835938
110415,3,"YGL113W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.1080470010638237,0.31859999895095825,0.1080470010638237
112222,3,"YBL021C,YHR131C,YNL144C",2,"YHR131C,YNL144C",-0.12564900517463684,0.3003000020980835,0.12564900517463684
113455,3,"YHR131C,YJL099W,YNL144C",2,"YHR131C,YNL144C",0.517005980014801,0.3285999894142151,0.517005980014801
123854,3,"YHR131C,YKL145W,YNL144C",2,"YHR131C,YNL144C",0.10109200328588486,0.2467000037431717,0.10109200328588486
130178,3,"YHR131C,YNL144C,YOL006C",2,"YHR131C,YNL144C",0.10629300028085709,0.16830000281333923,0.10629300028085709
132470,3,"YDR126W,YHR131C,YNL144C",2,"YHR131C,YNL144C",-0.10581199824810028,0.362199991941452,0.10581199824810028
133029,3,"YBR291C,YHR131C,YNL144C",2,"YHR131C,YNL144C",-0.10046999901533127,0.35350000858306885,0.10046999901533127
136335,3,"YHR131C,YNL144C,YOR140W",2,"YHR131C,YNL144C",0.18909500539302826,0.16040000319480896,0.18909500539302826
155909,3,"YHR131C,YMR093W,YNL144C",2,"YHR131C,YNL144C",0.10015399754047394,0.4611000120639801,0.10015399754047394
158344,3,"YHR131C,YJL183W,YNL144C",2,"YHR131C,YNL144C",-0.12114500254392624,0.44999998807907104,0.12114500254392624
169190,3,"YHR131C,YML032C,YNL144C",2,"YHR131C,YNL144C",0.12054400146007538,0.36489999294281006,0.12054400146007538
177861,3,"YHR131C,YLR216C,YNL144C",2,"YHR131C,YNL144C",0.47921299934387207,0.46459999680519104,0.47921299934387207
179814,3,"YHR131C,YIL057C,YNL144C",2,"YHR131C,YNL144C",0.12764500081539154,0.29319998621940613,0.12764500081539154
179860,3,"YHR131C,YNL144C,YPL196W",2,"YHR131C,YNL144C",0.15715299546718597,0.2597000002861023,0.15715299546718597
180272,3,"YDR339C,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.10672000050544739,0.357699990272522,0.10672000050544739
186198,3,"YHR131C,YNL144C,YPL106C",2,"YHR131C,YNL144C",0.13879500329494476,0.09284999966621399,0.13879500329494476
194276,3,"YHR131C,YNL144C,YPR108W",2,"YHR131C,YNL144C",0.13469700515270233,0.48190000653266907,0.13469700515270233
204869,3,"YHR131C,YJR075W,YNL144C",2,"YHR131C,YNL144C",-0.14944900572299957,0.29589998722076416,0.14944900572299957
207461,3,"YHR131C,YJL036W,YNL144C",2,"YHR131C,YNL144C",0.25244298577308655,0.41760000586509705,0.25244298577308655
207913,3,"YBR147W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.10464199632406235,0.4023999869823456,0.10464199632406235
210664,3,"YHR131C,YJR011C,YNL144C",2,"YHR131C,YNL144C",0.11753799766302109,0.27070000767707825,0.11753799766302109
213315,3,"YHR131C,YMR039C,YNL144C",2,"YHR131C,YNL144C",0.20465199649333954,0.4068000018596649,0.20465199649333954
219906,3,"YHR131C,YJL203W,YNL144C",2,"YHR131C,YNL144C",0.14931100606918335,0.06683000177145004,0.14931100606918335
222056,3,"YBR072W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.10375899821519852,0.43220001459121704,0.10375899821519852
226101,3,"YHR131C,YNL144C,YOR127W",2,"YHR131C,YNL144C",0.10501500219106674,0.414000004529953,0.10501500219106674
231254,3,"YGL086W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.2671239972114563,0.46160000562667847,0.2671239972114563
231970,3,"YFR038W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.1131649985909462,0.41029998660087585,0.1131649985909462
255859,3,"YCL063W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.23375500738620758,0.47699999809265137,0.23375500738620758
299694,3,"YBR057C,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.10528100281953812,0.3610999882221222,0.10528100281953812
300753,3,"YDR302W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.10570699721574783,0.4138999879360199,0.10570699721574783
303022,3,"YGR055W,YHR131C,YNL144C",2,"YHR131C,YNL144C",-0.10302799940109253,0.4153999984264374,0.10302799940109253
309828,3,"YDL091C,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.12409699708223343,0.37599998712539673,0.12409699708223343
317371,3,"YHR131C,YMR048W,YNL144C",2,"YHR131C,YNL144C",0.14642900228500366,0.4153999984264374,0.14642900228500366
343555,3,"YGR217W,YHR131C,YNL144C",2,"YHR131C,YNL144C",0.13027900457382202,0.36649999022483826,0.13027900457382202
351027,3,"YHR131C,YKL041W,YNL144C",2,"YHR131C,YNL144C",0.13046400249004364,0.27790001034736633,0.13046400249004364
352580,3,"YHR131C,YJR076C,YNL144C",2,"YHR131C,YNL144C",0.14329400658607483,0.41929998993873596,0.14329400658607483
362503,3,"YFR036W,YHR131C,YNL144C",2,"YHR131C,YNL144C",-0.1434900015592575,0.30820000171661377,0.1434900015592575
370532,3,"YHR131C,YKL048C,YNL144C",2,"YHR131C,YNL144C",0.1648389995098114,0.3504999876022339,0.1648389995098114
375829,3,"YHR131C,YLR316C,YNL144C",2,"YHR131C,YNL144C",-0.14139500260353088,0.31380000710487366,0.14139500260353088
304785,3,"YCR090C,YMR198W,YPL253C",1,YCR090C,0.11749599874019623,0.06452000141143799,0.11749599874019623
333372,3,"YDR200C,YLR238W,YNL011C",1,YNL011C,0.30758899450302124,0.23549999296665192,0.30758899450302124
368995,3,"YJL099W,YKR027W,YML037C",1,YML037C,0.11170300096273422,0.3337000012397766,0.11170300096273422
132243,3,"YBR013C,YDR200C,YLR238W",1,YBR013C,0.16859300434589386,0.2046000063419342,0.16859300434589386
182485,3,"YBR013C,YCR048W,YNR019W",1,YBR013C,-0.11530900001525879,0.3824000060558319,0.11530900001525879
17026,3,"YDR307W,YLL061W,YPL274W",1,YDR307W,-0.15157799422740936,0.1632000058889389,0.15157799422740936
38682,3,"YDR307W,YJL112W,YKR036C",1,YDR307W,0.11341100186109543,0.17679999768733978,0.11341100186109543
57064,3,"YDR307W,YGR273C,YMR295C",2,"YDR307W,YGR273C",0.11989499628543854,0.2273000031709671,0.11989499628543854
58943,3,"YDR307W,YGL096W,YPL177C",1,YDR307W,-0.11870799958705902,0.1720999926328659,0.11870799958705902
238614,3,"YDR307W,YER059W,YIL050W",1,YDR307W,-0.10127600282430649,0.05626999959349632,0.10127600282430649
73150,3,"YIL149C,YKR095W,YLR267W",1,YLR267W,-0.25989800691604614,8.49799980642274e-05,0.25989800691604614
77501,3,"YGR071C,YLR373C,YPL056C",1,YPL056C,0.16489699482917786,0.43959999084472656,0.16489699482917786
342217,3,"YCR048W,YNR019W,YPL056C",1,YPL056C,0.24243099987506866,0.4729999899864197,0.24243099987506866
37729,3,"YIL149C,YKR095W,YNL140C",1,YNL140C,-0.30191999673843384,1.3090000550164405e-07,0.30191999673843384
181333,3,"YKR084C,YNL140C,YOR076C",1,YNL140C,0.10798200219869614,0.33869999647140503,0.10798200219869614
205904,3,"YCR048W,YNL140C,YNR019W",1,YNL140C,0.12315800040960312,0.2619999945163727,0.12315800040960312
77979,3,"YIL149C,YKR095W,YMR221C",1,YMR221C,-0.13399100303649902,0.31439998745918274,0.13399100303649902
115904,3,"YCR048W,YMR221C,YNR019W",1,YMR221C,-0.11639100313186646,0.3260999917984009,0.11639100313186646
5553,3,"YHR079C-A,YIL046W-A,YLR287C-A",1,YIL046W-A,-0.1651660054922104,0.311599999666214,0.1651660054922104
184052,3,"YHR079C-A,YIL046W-A,YJL081C",1,YIL046W-A,-0.16772499680519104,0.23000000417232513,0.16772499680519104
233863,3,"YHR079C-A,YIL046W-A,YJL004C",1,YIL046W-A,-0.11632099747657776,0.4059999883174896,0.11632099747657776
237219,3,"YGL212W,YHR079C-A,YIL046W-A",1,YIL046W-A,-0.310606986284256,0.4253000020980835,0.310606986284256
238415,3,"YHR079C-A,YIL046W-A,YNL138W",1,YIL046W-A,-0.39554500579833984,0.3774000108242035,0.39554500579833984
251715,3,"YHR079C-A,YIL046W-A,YKL127W",1,YIL046W-A,-0.10346599668264389,0.11710000038146973,0.10346599668264389
252154,3,"YBR231C,YHR079C-A,YIL046W-A",1,YIL046W-A,-0.1876560002565384,0.3603000044822693,0.1876560002565384
261708,3,"YDR081C,YHR079C-A,YIL046W-A",1,YIL046W-A,-0.1026189997792244,0.18019999563694,0.1026189997792244
271254,3,"YDR512C,YHR079C-A,YIL046W-A",1,YIL046W-A,-0.21505899727344513,0.07739999890327454,0.21505899727344513
271498,3,"YHR079C-A,YIL046W-A,YPR020W",1,YIL046W-A,-0.4077869951725006,0.16300000250339508,0.4077869951725006
272820,3,"YHR079C-A,YIL046W-A,YOL090W",1,YIL046W-A,-0.1847659945487976,0.33070001006126404,0.1847659945487976
276826,3,"YBL031W,YHR079C-A,YIL046W-A",1,YIL046W-A,-0.2938379943370819,0.13220000267028809,0.2938379943370819
277421,3,"YHR079C-A,YIL046W-A,YOL041C",1,YIL046W-A,-0.10419999808073044,0.22439999878406525,0.10419999808073044
282211,3,"YHR079C-A,YIL046W-A,YKL056C",1,YIL046W-A,-0.2297459989786148,0.18029999732971191,0.2297459989786148
289152,3,"YHR079C-A,YIL046W-A,YKL041W",1,YIL046W-A,-0.12075500190258026,0.2849999964237213,0.12075500190258026
289631,3,"YHR079C-A,YIL046W-A,YOR106W",1,YIL046W-A,-0.16056600213050842,0.39660000801086426,0.16056600213050842
290696,3,"YHR079C-A,YIL046W-A,YOR058C",1,YIL046W-A,-0.10599900037050247,0.31029999256134033,0.10599900037050247
294816,3,"YHR079C-A,YIL046W-A,YNL003C",1,YIL046W-A,-0.27704599499702454,0.35249999165534973,0.27704599499702454
348723,3,"YBL008W,YHR079C-A,YIL046W-A",1,YIL046W-A,-0.11811999976634979,0.20069999992847443,0.11811999976634979
371795,3,"YHR079C-A,YIL046W-A,YKL212W",1,YIL046W-A,-0.11277700215578079,0.4194999933242798,0.11277700215578079
316,3,"YGL213C,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.10015299916267395,0.40869998931884766,0.10015299916267395
2260,3,"YKR072C,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.22094200551509857,0.47929999232292175,0.22094200551509857
11787,3,"YDR045C,YLR456W,YPR172W",2,"YLR456W,YPR172W",-0.14715400338172913,0.4975999891757965,0.14715400338172913
15731,3,"YLR456W,YOR103C,YPR172W",2,"YLR456W,YPR172W",0.13466599583625793,0.22419999539852142,0.13466599583625793
26833,3,"YJR076C,YLR456W,YPR172W",2,"YLR456W,YPR172W",-0.10652899742126465,0.3278000056743622,0.10652899742126465
53671,3,"YLR456W,YML069W,YPR172W",2,"YLR456W,YPR172W",0.10401199758052826,0.4991999864578247,0.10401199758052826
56497,3,"YJL002C,YLR456W,YPR172W",2,"YLR456W,YPR172W",-0.12119600176811218,0.45570001006126404,0.12119600176811218
71017,3,"YLR045C,YLR456W,YPR172W",2,"YLR456W,YPR172W",-0.13935799896717072,0.27250000834465027,0.13935799896717072
82357,3,"YLR100W,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.11491899937391281,0.023429999127984047,0.11491899937391281
88245,3,"YLR185W,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.16582700610160828,0.2904999852180481,0.16582700610160828
98495,3,"YHL023C,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.1483139991760254,0.38359999656677246,0.1483139991760254
104178,3,"YLR456W,YPL106C,YPR172W",2,"YLR456W,YPR172W",0.1296360045671463,0.08513999730348587,0.1296360045671463
106492,3,"YLR456W,YOL077C,YPR172W",2,"YLR456W,YPR172W",0.14081299304962158,0.313400000333786,0.14081299304962158
114682,3,"YJL187C,YLR456W,YPR172W",2,"YLR456W,YPR172W",-0.23838800191879272,0.05429000034928322,0.23838800191879272
117629,3,"YGR118W,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.12310300022363663,0.44839999079704285,0.12310300022363663
121012,3,"YLR456W,YNR041C,YPR172W",2,"YLR456W,YPR172W",0.11911100149154663,0.4133000075817108,0.11911100149154663
123777,3,"YLR456W,YPL212C,YPR172W",2,"YLR456W,YPR172W",0.1505430042743683,0.2526000142097473,0.1505430042743683
124831,3,"YDR452W,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.11163400113582611,0.15780000388622284,0.11163400113582611
124882,3,"YLR456W,YMR235C,YPR172W",2,"YLR456W,YPR172W",0.16044799983501434,0.3698999881744385,0.16044799983501434
128525,3,"YJL099W,YKR027W,YPR172W",1,YPR172W,-0.1296990066766739,0.09261000156402588,0.1296990066766739
129176,3,"YLR115W,YLR456W,YPR172W",2,"YLR456W,YPR172W",-0.12406899780035019,0.3564000129699707,0.12406899780035019
135623,3,"YLR456W,YNL141W,YPR172W",2,"YLR456W,YPR172W",0.10396700352430344,0.14139999449253082,0.10396700352430344
146735,3,"YKR030W,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.11656700074672699,0.4348999857902527,0.11656700074672699
149008,3,"YIL140W,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.13841299712657928,0.350600004196167,0.13841299712657928
149890,3,"YLR456W,YOR070C,YPR172W",2,"YLR456W,YPR172W",-0.12064699828624725,0.24969999492168427,0.12064699828624725
162853,3,"YLR089C,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.14886899292469025,0.4462999999523163,0.14886899292469025
162922,3,"YDL008W,YLR456W,YPR172W",2,"YLR456W,YPR172W",-0.11747600138187408,0.30799999833106995,0.11747600138187408
166421,3,"YGR217W,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.10891599953174591,0.2913999855518341,0.10891599953174591
168496,3,"YKL006W,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.17786799371242523,0.08276999741792679,0.17786799371242523
184474,3,"YBR278W,YJL065C,YPR172W",1,YPR172W,-0.13502399623394012,0.16670000553131104,0.13502399623394012
185944,3,"YMR198W,YPL253C,YPR172W",1,YPR172W,0.11380600184202194,0.1606999933719635,0.11380600184202194
187139,3,"YKL087C,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.10753899812698364,0.3255999982357025,0.10753899812698364
188046,3,"YDR145W,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.14882299304008484,0.23919999599456787,0.14882299304008484
194480,3,"YLR456W,YPL262W,YPR172W",2,"YLR456W,YPR172W",0.11231700330972672,0.3779999911785126,0.11231700330972672
203876,3,"YHR178W,YLR456W,YPR172W",2,"YLR456W,YPR172W",-0.11182200163602829,0.3395000100135803,0.11182200163602829
210995,3,"YBR181C,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.11926300078630447,0.20589999854564667,0.11926300078630447
297593,3,"YDR182W,YLR456W,YPR172W",2,"YLR456W,YPR172W",-0.11239500343799591,0.2976999878883362,0.11239500343799591
311348,3,"YLL043W,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.13289399445056915,0.33799999952316284,0.13289399445056915
325689,3,"YGL215W,YLR456W,YPR172W",2,"YLR456W,YPR172W",-0.10814599692821503,0.24310000240802765,0.10814599692821503
337248,3,"YDR378C,YLR456W,YPR172W",2,"YLR456W,YPR172W",0.10701599717140198,0.2596000134944916,0.10701599717140198
