Run ID,1784323869
Run Date/Time,2026-07-17 15:26:08
Application Name,Echo Cherry Pick
Application Version,1.8.3
Protocol Name,P1_Protocol.ecp
Sample Pick List File Name,E:\20260717_TC_12sKO_Plating\TC_cherrypick_P2_13strain_384_5nL.csv
Control Pick List File Name,
Reference ID,
Order ID,
User Name,Thermo

[DETAILS]
Date Time Point,Source Plate Name,Source Plate Barcode,Source Plate Type,Source Well,Destination Plate Name,Destination Plate Barcode,Destination Plate Type,Destination Well,Destination Well X Offset,Destination Well Y Offset,Sample ID,Sample Name,Transfer Volume,Actual Volume,Current Fluid Volume,Fluid Composition,Fluid Units,Fluid Type,Transfer Status
2026-07-17 16:32:50.914,Source[1],,384PP_AQ_SP2,A7,Plate_13strain_384_2p5nL,,384PP_Dest,A21,0,0,,YOS9,5,5,62.604,100,,AQ,
2026-07-17 16:32:51.278,Source[1],,384PP_AQ_SP2,A7,Plate_13strain_384_2p5nL,,384PP_Dest,A14,0,0,,YOS9,5,5,62.599,100,,AQ,
2026-07-17 16:32:51.821,Source[1],,384PP_AQ_SP2,A7,Plate_13strain_384_2p5nL,,384PP_Dest,E14,0,0,,YOS9,5,5,62.594,100,,AQ,
2026-07-17 16:32:52.230,Source[1],,384PP_AQ_SP2,A7,Plate_13strain_384_2p5nL,,384PP_Dest,D12,0,0,,YOS9,5,5,62.589,100,,AQ,
2026-07-17 16:32:52.551,Source[1],,384PP_AQ_SP2,A7,Plate_13strain_384_2p5nL,,384PP_Dest,C12,0,0,,YOS9,5,5,62.584,100,,AQ,
2026-07-17 16:32:52.826,Source[1],,384PP_AQ_SP2,A7,Plate_13strain_384_2p5nL,,384PP_Dest,A6,0,0,,YOS9,5,5,62.579,100,,AQ,
2026-07-17 16:32:53.324,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,D8,0,0,,ELC1,5,5,60.058,100,,AQ,
2026-07-17 16:32:53.733,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,C10,0,0,,ELC1,5,5,60.053,100,,AQ,
2026-07-17 16:32:54.052,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,D11,0,0,,ELC1,5,5,60.048,100,,AQ,
2026-07-17 16:32:54.329,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,D13,0,0,,ELC1,5,5,60.043,100,,AQ,
2026-07-17 16:32:54.649,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,F14,0,0,,ELC1,5,5,60.038,100,,AQ,
2026-07-17 16:32:54.968,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,E15,0,0,,ELC1,5,5,60.033,100,,AQ,
2026-07-17 16:32:55.242,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,F16,0,0,,ELC1,5,5,60.028,100,,AQ,
2026-07-17 16:32:55.516,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,H15,0,0,,ELC1,5,5,60.023,100,,AQ,
2026-07-17 16:32:55.835,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,I14,0,0,,ELC1,5,5,60.018,100,,AQ,
2026-07-17 16:32:56.109,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,L14,0,0,,ELC1,5,5,60.013,100,,AQ,
2026-07-17 16:32:56.479,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,K15,0,0,,ELC1,5,5,60.008,100,,AQ,
2026-07-17 16:32:56.753,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,L21,0,0,,ELC1,5,5,60.003,100,,AQ,
2026-07-17 16:32:57.252,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,K23,0,0,,ELC1,5,5,59.998,100,,AQ,
2026-07-17 16:32:57.571,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,I23,0,0,,ELC1,5,5,59.993,100,,AQ,
2026-07-17 16:32:57.890,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,G24,0,0,,ELC1,5,5,59.988,100,,AQ,
2026-07-17 16:32:58.212,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,G20,0,0,,ELC1,5,5,59.983,100,,AQ,
2026-07-17 16:32:58.620,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,G19,0,0,,ELC1,5,5,59.978,100,,AQ,
2026-07-17 16:32:58.893,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,A19,0,0,,ELC1,5,5,59.973,100,,AQ,
2026-07-17 16:32:59.391,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,A23,0,0,,ELC1,5,5,59.968,100,,AQ,
2026-07-17 16:32:59.803,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,C23,0,0,,ELC1,5,5,59.963,100,,AQ,
2026-07-17 16:33:00.124,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,G9,0,0,,ELC1,5,5,59.958,100,,AQ,
2026-07-17 16:33:00.982,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,G6,0,0,,ELC1,5,5,59.953,100,,AQ,
2026-07-17 16:33:01.346,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,J6,0,0,,ELC1,5,5,59.948,100,,AQ,
2026-07-17 16:33:01.710,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,J3,0,0,,ELC1,5,5,59.943,100,,AQ,
2026-07-17 16:33:02.074,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,G3,0,0,,ELC1,5,5,59.938,100,,AQ,
2026-07-17 16:33:02.439,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,F1,0,0,,ELC1,5,5,59.933,100,,AQ,
2026-07-17 16:33:02.756,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,N1,0,0,,ELC1,5,5,59.928,100,,AQ,
2026-07-17 16:33:03.346,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,N3,0,0,,ELC1,5,5,59.923,100,,AQ,
2026-07-17 16:33:03.667,Source[1],,384PP_AQ_SP2,A9,Plate_13strain_384_2p5nL,,384PP_Dest,P6,0,0,,ELC1,5,5,59.918,100,,AQ,
2026-07-17 16:33:04.030,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,O4,0,0,,COS111,5,5,58.501,100,,AQ,
2026-07-17 16:33:04.400,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,N4,0,0,,COS111,5,5,58.496,100,,AQ,
2026-07-17 16:33:04.663,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,M3,0,0,,COS111,5,5,58.491,100,,AQ,
2026-07-17 16:33:04.932,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,J4,0,0,,COS111,5,5,58.486,100,,AQ,
2026-07-17 16:33:05.286,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,H2,0,0,,COS111,5,5,58.481,100,,AQ,
2026-07-17 16:33:05.595,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,G1,0,0,,COS111,5,5,58.476,100,,AQ,
2026-07-17 16:33:05.857,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,E1,0,0,,COS111,5,5,58.471,100,,AQ,
2026-07-17 16:33:06.164,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,C1,0,0,,COS111,5,5,58.466,100,,AQ,
2026-07-17 16:33:06.472,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,C2,0,0,,COS111,5,5,58.461,100,,AQ,
2026-07-17 16:33:06.734,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,E5,0,0,,COS111,5,5,58.456,100,,AQ,
2026-07-17 16:33:07.087,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,F8,0,0,,COS111,5,5,58.451,100,,AQ,
2026-07-17 16:33:07.441,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,I7,0,0,,COS111,5,5,58.446,100,,AQ,
2026-07-17 16:33:07.795,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,G11,0,0,,COS111,5,5,58.441,100,,AQ,
2026-07-17 16:33:08.193,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,J13,0,0,,COS111,5,5,58.436,100,,AQ,
2026-07-17 16:33:08.546,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,L16,0,0,,COS111,5,5,58.431,100,,AQ,
2026-07-17 16:33:08.899,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,M17,0,0,,COS111,5,5,58.426,100,,AQ,
2026-07-17 16:33:09.162,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,J18,0,0,,COS111,5,5,58.421,100,,AQ,
2026-07-17 16:33:09.514,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,I20,0,0,,COS111,5,5,58.416,100,,AQ,
2026-07-17 16:33:09.824,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,I21,0,0,,COS111,5,5,58.411,100,,AQ,
2026-07-17 16:33:10.088,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,F21,0,0,,COS111,5,5,58.406,100,,AQ,
2026-07-17 16:33:10.442,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,D23,0,0,,COS111,5,5,58.401,100,,AQ,
2026-07-17 16:33:10.749,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,B24,0,0,,COS111,5,5,58.396,100,,AQ,
2026-07-17 16:33:11.058,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,A18,0,0,,COS111,5,5,58.391,100,,AQ,
2026-07-17 16:33:11.546,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,B17,0,0,,COS111,5,5,58.386,100,,AQ,
2026-07-17 16:33:11.808,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,A10,0,0,,COS111,5,5,58.381,100,,AQ,
2026-07-17 16:33:12.340,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,A7,0,0,,COS111,5,5,58.376,100,,AQ,
2026-07-17 16:33:12.697,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,N9,0,0,,COS111,5,5,58.371,100,,AQ,
2026-07-17 16:33:13.500,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,O10,0,0,,COS111,5,5,58.366,100,,AQ,
2026-07-17 16:33:13.764,Source[1],,384PP_AQ_SP2,A11,Plate_13strain_384_2p5nL,,384PP_Dest,P24,0,0,,COS111,5,5,58.361,100,,AQ,
2026-07-17 16:33:14.610,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,P22,0,0,,MMS2,5,5,57.653,100,,AQ,
2026-07-17 16:33:14.990,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,N20,0,0,,MMS2,5,5,57.648,100,,AQ,
2026-07-17 16:33:15.309,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,M19,0,0,,MMS2,5,5,57.643,100,,AQ,
2026-07-17 16:33:15.584,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,I19,0,0,,MMS2,5,5,57.638,100,,AQ,
2026-07-17 16:33:15.993,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,G18,0,0,,MMS2,5,5,57.633,100,,AQ,
2026-07-17 16:33:16.311,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,I16,0,0,,MMS2,5,5,57.628,100,,AQ,
2026-07-17 16:33:16.630,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,G14,0,0,,MMS2,5,5,57.623,100,,AQ,
2026-07-17 16:33:16.949,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,G13,0,0,,MMS2,5,5,57.618,100,,AQ,
2026-07-17 16:33:17.224,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,F11,0,0,,MMS2,5,5,57.613,100,,AQ,
2026-07-17 16:33:17.545,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,G10,0,0,,MMS2,5,5,57.608,100,,AQ,
2026-07-17 16:33:17.820,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,I10,0,0,,MMS2,5,5,57.603,100,,AQ,
2026-07-17 16:33:18.139,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,L11,0,0,,MMS2,5,5,57.598,100,,AQ,
2026-07-17 16:33:18.504,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,L13,0,0,,MMS2,5,5,57.593,100,,AQ,
2026-07-17 16:33:18.824,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,L8,0,0,,MMS2,5,5,57.588,100,,AQ,
2026-07-17 16:33:19.280,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,K6,0,0,,MMS2,5,5,57.583,100,,AQ,
2026-07-17 16:33:19.598,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,H5,0,0,,MMS2,5,5,57.578,100,,AQ,
2026-07-17 16:33:19.962,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,F7,0,0,,MMS2,5,5,57.573,100,,AQ,
2026-07-17 16:33:20.281,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,E7,0,0,,MMS2,5,5,57.568,100,,AQ,
2026-07-17 16:33:20.555,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,A3,0,0,,MMS2,5,5,57.563,100,,AQ,
2026-07-17 16:33:20.965,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,A13,0,0,,MMS2,5,5,57.558,100,,AQ,
2026-07-17 16:33:21.646,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,B13,0,0,,MMS2,5,5,57.553,100,,AQ,
2026-07-17 16:33:21.920,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,D14,0,0,,MMS2,5,5,57.548,100,,AQ,
2026-07-17 16:33:22.241,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,D21,0,0,,MMS2,5,5,57.543,100,,AQ,
2026-07-17 16:33:22.786,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,K21,0,0,,MMS2,5,5,57.538,100,,AQ,
2026-07-17 16:33:23.329,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,I24,0,0,,MMS2,5,5,57.533,100,,AQ,
2026-07-17 16:33:23.693,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,O16,0,0,,MMS2,5,5,57.528,100,,AQ,
2026-07-17 16:33:24.282,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,P16,0,0,,MMS2,5,5,57.523,100,,AQ,
2026-07-17 16:33:24.557,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,N5,0,0,,MMS2,5,5,57.518,100,,AQ,
2026-07-17 16:33:25.282,Source[1],,384PP_AQ_SP2,A13,Plate_13strain_384_2p5nL,,384PP_Dest,M2,0,0,,MMS2,5,5,57.513,100,,AQ,
2026-07-17 16:33:25.648,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,P3,0,0,,LCL1,5,5,61.043,100,,AQ,
2026-07-17 16:33:26.019,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,N6,0,0,,LCL1,5,5,61.038,100,,AQ,
2026-07-17 16:33:26.372,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,M8,0,0,,LCL1,5,5,61.033,100,,AQ,
2026-07-17 16:33:26.680,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,P8,0,0,,LCL1,5,5,61.028,100,,AQ,
2026-07-17 16:33:27.034,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,P9,0,0,,LCL1,5,5,61.023,100,,AQ,
2026-07-17 16:33:27.297,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,N10,0,0,,LCL1,5,5,61.018,100,,AQ,
2026-07-17 16:33:27.607,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,K9,0,0,,LCL1,5,5,61.013,100,,AQ,
2026-07-17 16:33:27.961,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,K11,0,0,,LCL1,5,5,61.008,100,,AQ,
2026-07-17 16:33:28.269,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,K13,0,0,,LCL1,5,5,61.003,100,,AQ,
2026-07-17 16:33:28.576,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,J14,0,0,,LCL1,5,5,60.998,100,,AQ,
2026-07-17 16:33:28.840,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,L15,0,0,,LCL1,5,5,60.993,100,,AQ,
2026-07-17 16:33:29.150,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,J17,0,0,,LCL1,5,5,60.988,100,,AQ,
2026-07-17 16:33:29.458,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,M18,0,0,,LCL1,5,5,60.983,100,,AQ,
2026-07-17 16:33:29.815,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,H20,0,0,,LCL1,5,5,60.978,100,,AQ,
2026-07-17 16:33:30.259,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,G21,0,0,,LCL1,5,5,60.973,100,,AQ,
2026-07-17 16:33:30.521,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,B23,0,0,,LCL1,5,5,60.968,100,,AQ,
2026-07-17 16:33:30.964,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,A24,0,0,,LCL1,5,5,60.963,100,,AQ,
2026-07-17 16:33:31.227,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,D16,0,0,,LCL1,5,5,60.958,100,,AQ,
2026-07-17 16:33:31.804,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,D15,0,0,,LCL1,5,5,60.953,100,,AQ,
2026-07-17 16:33:32.068,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,C11,0,0,,LCL1,5,5,60.948,100,,AQ,
2026-07-17 16:33:32.467,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,E10,0,0,,LCL1,5,5,60.943,100,,AQ,
2026-07-17 16:33:32.775,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,G12,0,0,,LCL1,5,5,60.938,100,,AQ,
2026-07-17 16:33:33.084,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,I6,0,0,,LCL1,5,5,60.933,100,,AQ,
2026-07-17 16:33:33.573,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,G4,0,0,,LCL1,5,5,60.928,100,,AQ,
2026-07-17 16:33:33.879,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,E3,0,0,,LCL1,5,5,60.923,100,,AQ,
2026-07-17 16:33:34.188,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,C4,0,0,,LCL1,5,5,60.918,100,,AQ,
2026-07-17 16:33:34.500,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,B4,0,0,,LCL1,5,5,60.913,100,,AQ,
2026-07-17 16:33:34.763,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,B2,0,0,,LCL1,5,5,60.908,100,,AQ,
2026-07-17 16:33:35.072,Source[1],,384PP_AQ_SP2,A15,Plate_13strain_384_2p5nL,,384PP_Dest,D1,0,0,,LCL1,5,5,60.903,100,,AQ,
2026-07-17 16:33:35.380,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,A2,0,0,,YEH1,5,5,59.742,100,,AQ,
2026-07-17 16:33:35.762,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,K2,0,0,,YEH1,5,5,59.737,100,,AQ,
2026-07-17 16:33:36.441,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,L4,0,0,,YEH1,5,5,59.732,100,,AQ,
2026-07-17 16:33:36.761,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,K8,0,0,,YEH1,5,5,59.727,100,,AQ,
2026-07-17 16:33:37.171,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,L9,0,0,,YEH1,5,5,59.722,100,,AQ,
2026-07-17 16:33:37.445,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,M9,0,0,,YEH1,5,5,59.717,100,,AQ,
2026-07-17 16:33:37.721,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,N8,0,0,,YEH1,5,5,59.712,100,,AQ,
2026-07-17 16:33:37.995,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,N12,0,0,,YEH1,5,5,59.707,100,,AQ,
2026-07-17 16:33:38.403,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,P13,0,0,,YEH1,5,5,59.702,100,,AQ,
2026-07-17 16:33:38.722,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,I15,0,0,,YEH1,5,5,59.697,100,,AQ,
2026-07-17 16:33:39.264,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,G16,0,0,,YEH1,5,5,59.692,100,,AQ,
2026-07-17 16:33:39.584,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,F18,0,0,,YEH1,5,5,59.687,100,,AQ,
2026-07-17 16:33:39.906,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,F19,0,0,,YEH1,5,5,59.682,100,,AQ,
2026-07-17 16:33:40.180,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,E19,0,0,,YEH1,5,5,59.677,100,,AQ,
2026-07-17 16:33:40.454,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,C20,0,0,,YEH1,5,5,59.672,100,,AQ,
2026-07-17 16:33:40.772,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,C21,0,0,,YEH1,5,5,59.667,100,,AQ,
2026-07-17 16:33:41.048,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,F22,0,0,,YEH1,5,5,59.662,100,,AQ,
2026-07-17 16:33:41.411,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,E23,0,0,,YEH1,5,5,59.657,100,,AQ,
2026-07-17 16:33:41.686,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,E24,0,0,,YEH1,5,5,59.652,100,,AQ,
2026-07-17 16:33:41.960,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,H24,0,0,,YEH1,5,5,59.647,100,,AQ,
2026-07-17 16:33:42.325,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,L24,0,0,,YEH1,5,5,59.642,100,,AQ,
2026-07-17 16:33:42.735,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,L20,0,0,,YEH1,5,5,59.637,100,,AQ,
2026-07-17 16:33:43.145,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,M20,0,0,,YEH1,5,5,59.632,100,,AQ,
2026-07-17 16:33:43.420,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,J20,0,0,,YEH1,5,5,59.627,100,,AQ,
2026-07-17 16:33:43.784,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,C16,0,0,,YEH1,5,5,59.622,100,,AQ,
2026-07-17 16:33:44.330,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,C15,0,0,,YEH1,5,5,59.617,100,,AQ,
2026-07-17 16:33:44.604,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,C14,0,0,,YEH1,5,5,59.612,100,,AQ,
2026-07-17 16:33:44.878,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,A12,0,0,,YEH1,5,5,59.607,100,,AQ,
2026-07-17 16:33:45.200,Source[1],,384PP_AQ_SP2,A17,Plate_13strain_384_2p5nL,,384PP_Dest,A17,0,0,,YEH1,5,5,59.602,100,,AQ,
2026-07-17 16:33:45.654,Source[1],,384PP_AQ_SP2,A19,Plate_13strain_384_2p5nL,,384PP_Dest,B19,0,0,,YER079W,5,5,58.619,100,,AQ,
