gene,num_reactions,num_subsystems,num_metabolites,is_bottleneck,is_central_metabolism,is_metabolic_go,is_kinase,is_essential,is_low_fitness_kuzmin,is_low_fitness_costanzo,is_low_fitness_either,min_fitness_kuzmin,min_fitness_costanzo,subsystems,norm_reactions,norm_metabolites,norm_subsystems,metabolic_score,category_score,composite_score
YER014W,1,1,4,True,False,False,False,False,False,False,False,,,Porphyrin and chlorophyll metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.24541666350766814,1,0.2717916644553677
YIR031C,1,1,6,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YDR105C,1,1,4,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,1,0.13179166445536766
YIL107C,1,1,5,False,False,False,True,False,False,False,False,,,Fructose and mannose metabolism,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.04874999680396443,2,0.23412499776277507
YGL080W,1,1,4,False,False,False,False,False,False,False,False,,,"Transport [c, m]",0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,1,0.13179166445536766
YBR263W,1,1,5,False,False,False,False,False,False,False,False,,,"Glycine, serine and threonine metabolism",0.005208333306206597,0.05555555493827161,0.09999999000000101,0.04874999680396443,1,0.1341249977627751
YAL012W,2,1,8,True,False,False,False,False,False,False,False,,,Cysteine and methionine metabolism,0.010416666612413195,0.08888888790123459,0.09999999000000101,0.260833330015336,1,0.2825833310107352
YCL040W,1,1,5,False,True,False,True,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.14874999680396445,2,0.3041249977627751
YMR008C,24,1,32,True,False,False,False,False,False,False,False,,,Glycerophospholipid metabolism,0.12499999934895833,0.35555555160493835,0.09999999000000101,0.38666666222106516,1,0.3706666635547456
YBR291C,3,1,8,False,False,False,False,False,False,False,False,,,"Transport [c, m]",0.015624999918619792,0.08888888790123459,0.09999999000000101,0.06291666333781859,1,0.144041664336473
YMR300C,1,1,6,True,False,False,False,False,False,False,False,,,Purine metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.25208333010026074,1,0.2764583310701825
YDL219W,2,1,8,False,False,False,False,False,False,False,False,,,tRNA metabolism,0.010416666612413195,0.08888888790123459,0.09999999000000101,0.06083333001533596,1,0.14258333101073517
YJR057W,1,1,4,True,False,False,True,True,False,True,True,,0.2519,Pyrimidine metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.24541666350766814,2,0.3717916644553677
YNL256W,4,1,11,True,False,True,True,True,False,False,False,,,Folate biosynthesis,0.02083333322482639,0.12222222086419755,0.09999999000000101,0.27499999654919016,3,0.4924999975844331
YNL268W,1,1,4,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,1,0.13179166445536766
YOR236W,2,1,10,True,False,False,False,True,True,True,True,0.2999,0.1851,Folate biosynthesis,0.010416666612413195,0.11111110987654323,0.09999999000000101,0.26749999660792856,1,0.28724999762555
YDL028C,0,0,0,False,False,False,True,True,False,True,True,,0.5169,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YDR020C,3,1,9,False,False,False,True,False,False,False,False,,,Pyrimidine metabolism,0.015624999918619792,0.0999999988888889,0.09999999000000101,0.06624999663411489,2,0.2463749976438804
YLR300W,1,1,3,False,False,True,False,False,False,False,False,,,Starch and sucrose metabolism,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.04208333021137183,2,0.22945833114796027
YKL212W,33,2,60,True,False,False,False,True,True,True,True,0.517,0.514,Inositol phosphate metabolism; Sphingolipid metabolism,0.1718749991048177,0.6666666592592594,0.19999998000000202,0.5287499914197056,1,0.47012499399379387
YBL076C,1,1,6,True,False,False,False,True,False,False,False,,,tRNA metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.25208333010026074,1,0.2764583310701825
YPL236C,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YAL062W,1,1,7,False,False,False,False,False,False,False,False,,,"Alanine, aspartate and glutamate metabolism",0.005208333306206597,0.07777777691358026,0.09999999000000101,0.055416663396557014,1,0.13879166437758989
YKL106W,2,2,6,True,False,False,False,False,False,False,False,,,"Alanine, aspartate and glutamate metabolism; Arginine and proline metabolism",0.010416666612413195,0.06666666592592593,0.19999998000000202,0.2841666604227437,1,0.29891666229592057
YOR381W,1,1,5,False,False,False,False,False,False,False,False,,,Porphyrin and chlorophyll metabolism,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.04874999680396443,1,0.1341249977627751
YDL166C,2,1,5,False,False,False,True,True,False,False,False,,,Purine metabolism,0.010416666612413195,0.05555555493827161,0.09999999000000101,0.050833330126447064,2,0.23558333108851293
YEL051W,2,1,7,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.010416666612413195,0.07777777691358026,0.09999999000000101,0.15749999671903966,1,0.21024999770332775
YPR047W,1,1,6,True,False,False,False,False,False,True,True,,0.262,tRNA metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.25208333010026074,1,0.2764583310701825
YMR291W,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YER023W,3,1,9,True,False,False,False,True,False,False,False,,,Arginine and proline metabolism,0.015624999918619792,0.0999999988888889,0.09999999000000101,0.2662499966341149,1,0.2863749976438804
YPL097W,1,1,6,True,False,False,False,False,False,True,True,,0.316,tRNA metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.25208333010026074,1,0.2764583310701825
YPR170W-B,2,1,7,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.010416666612413195,0.07777777691358026,0.09999999000000101,0.15749999671903966,1,0.21024999770332775
YIL099W,1,1,3,True,False,True,False,False,False,False,False,,,Starch and sucrose metabolism,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.24208333021137185,2,0.36945833114796023
YFL001W,1,1,4,False,False,False,False,False,False,False,False,,,Pyrimidine metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,1,0.13179166445536766
YGL187C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YMR322C,1,1,4,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YLR245C,2,1,7,True,False,False,False,False,False,False,False,,,Pyrimidine metabolism,0.010416666612413195,0.07777777691358026,0.09999999000000101,0.25749999671903967,1,0.28024999770332776
YPL140C,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YJR143C,1,1,3,False,False,False,False,False,False,False,False,,,N-glycan biosynthesis,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.04208333021137183,1,0.12945833114796026
YER141W,1,1,6,False,False,False,False,False,False,False,False,,,Porphyrin and chlorophyll metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.05208333010026072,1,0.1364583310701825
YPR160W,1,1,3,True,False,False,False,False,False,False,False,,,Starch and sucrose metabolism,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.24208333021137185,1,0.26945833114796025
YHR072W,1,1,2,True,False,False,False,True,False,True,True,,0.5503,Steroid biosynthesis,0.005208333306206597,0.022222221975308647,0.09999999000000101,0.23874999691507554,1,0.2671249978405529
YNR008W,128,1,48,False,False,False,False,False,False,False,False,,,Glycerolipid metabolism,0.6666666631944445,0.5333333274074075,0.09999999000000101,0.4566666605000003,1,0.41966666235000016
YPL096C-A,1,1,5,False,False,False,False,False,False,False,False,,,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.04874999680396443,1,0.1341249977627751
YOR267C,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YBR058C-A,1,1,6,True,False,False,False,False,False,False,False,,,Sphingolipid metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.25208333010026074,1,0.2764583310701825
YPL040C,1,1,6,True,False,False,False,False,False,True,True,,0.457,tRNA metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.25208333010026074,1,0.2764583310701825
YPR184W,1,1,3,True,False,True,False,False,False,False,False,,,Starch and sucrose metabolism,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.24208333021137185,2,0.36945833114796023
YDR481C,2,2,8,True,False,False,False,False,False,False,False,,,Folate biosynthesis; Thiamine metabolism,0.010416666612413195,0.08888888790123459,0.19999998000000202,0.29083332701533626,1,0.30358332891073536
YLR027C,5,3,14,True,False,False,False,False,False,True,True,,0.458,"Alanine, aspartate and glutamate metabolism; Arginine and proline metabolism; Tyrosine metabolism",0.026041666531032986,0.15555555382716052,0.299999970000003,0.3470833237605623,1,0.34295832663239356
YPL274W,2,1,6,True,False,False,False,False,False,False,False,,,"Transport [c, e]",0.010416666612413195,0.06666666592592593,0.09999999000000101,0.25416666342274336,1,0.27791666439592033
YDR247W,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YNL106C,64,1,86,False,False,False,False,False,False,False,False,,,Inositol phosphate metabolism,0.3333333315972222,0.9555555449382718,0.09999999000000101,0.4499999931203707,1,0.41499999518425945
YKL161C,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YNL142W,1,1,2,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.005208333306206597,0.022222221975308647,0.09999999000000101,0.03874999691507554,1,0.12712499784055287
YKL087C,1,1,3,False,False,False,False,False,False,False,False,,,Porphyrin and chlorophyll metabolism,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.04208333021137183,1,0.12945833114796026
YBR132C,2,1,6,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.010416666612413195,0.06666666592592593,0.09999999000000101,0.05416666342274336,1,0.13791666439592035
YNL333W,1,1,8,False,False,False,False,False,False,False,False,,,Vitamin b6 metabolism,0.005208333306206597,0.08888888790123459,0.09999999000000101,0.058749996692853315,1,0.1411249976849973
YNL307C,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YPL061W,4,3,14,True,True,False,False,False,False,False,False,,,Fatty acid ester pathway; Glycolysis / gluconeogenesis; Tryptophan metabolism,0.02083333322482639,0.15555555382716052,0.299999970000003,0.4449999904380796,1,0.41149999330665565
YOR270C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YBR026C,3,1,9,True,True,False,False,False,False,False,False,,,Biosynthesis of unsaturated fatty acids,0.015624999918619792,0.0999999988888889,0.09999999000000101,0.36624999663411495,1,0.3563749976438804
YDR062W,1,1,6,True,False,False,False,True,True,True,True,0.5554,0.3903,Sphingolipid metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.25208333010026074,1,0.2764583310701825
YDR487C,1,1,4,True,False,False,False,True,False,False,False,,,Riboflavin metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.24541666350766814,1,0.2717916644553677
YDR368W,5,3,13,False,True,False,False,False,False,False,False,,,Complex alcohol metabolism; Fatty acid ester pathway; Glycerolipid metabolism,0.026041666531032986,0.1444444428395062,0.299999970000003,0.24374999046426596,1,0.27062499332498613
YAR035W,1,1,4,False,False,False,False,False,False,False,False,,,Carnitine metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,1,0.13179166445536766
YBR294W,1,1,2,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.005208333306206597,0.022222221975308647,0.09999999000000101,0.03874999691507554,1,0.12712499784055287
YMR208W,4,1,11,True,False,False,True,True,False,True,True,,0.246,Terpenoid backbone biosynthesis,0.02083333322482639,0.12222222086419755,0.09999999000000101,0.27499999654919016,2,0.3924999975844331
YLL035W,0,0,0,False,False,False,True,True,False,True,True,,0.4822,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YOR286W,1,1,5,False,False,False,False,False,False,False,False,,,Sulfur metabolism,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.04874999680396443,1,0.1341249977627751
YIL013C,8,3,13,False,False,False,False,False,False,False,False,,,"Transport [c, ce]; Transport [c, e]; Transport [e, ce]",0.04166666644965278,0.1444444428395062,0.299999970000003,0.14999999043171386,1,0.2049999933021997
YOR321W,1,1,3,False,False,False,False,False,False,False,False,,,N-glycan biosynthesis,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.04208333021137183,1,0.12945833114796026
YPL120W,8,1,19,False,False,False,False,True,False,False,False,,,Inositol phosphate metabolism,0.04166666644965278,0.21111110876543213,0.09999999000000101,0.10999999620949105,1,0.17699999734664373
YLR151C,1,1,5,True,False,False,False,False,False,False,False,,,DNA repair,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.24874999680396442,1,0.2741249977627751
YLR258W,1,1,4,False,False,True,False,False,False,False,False,,,Starch and sucrose metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,2,0.23179166445536767
YGR157W,8,1,19,True,False,False,False,False,True,True,True,0.4912,0.4962,Glycerophospholipid metabolism,0.04166666644965278,0.21111110876543213,0.09999999000000101,0.30999999620949104,1,0.3169999973466437
YEL047C,3,2,12,False,True,False,False,False,False,False,False,,,Cellular response to anaerobic conditions; Citrate cycle (TCA cycle),0.015624999918619792,0.13333333185185187,0.19999998000000202,0.2062499935230041,1,0.24437499546610286
YBR084W,3,1,12,False,False,True,False,False,False,False,False,,,One carbon pool by folate,0.015624999918619792,0.13333333185185187,0.09999999000000101,0.07624999652300378,2,0.2533749975661026
YKL019W,1,1,4,True,False,False,False,True,False,False,False,,,Terpenoid backbone biosynthesis,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.24541666350766814,1,0.2717916644553677
YPR021C,2,1,4,True,False,False,False,False,False,False,False,,,"Transport [c, m]",0.010416666612413195,0.04444444395061729,0.09999999000000101,0.24749999683015078,1,0.27324999778110554
YGL062W,1,1,7,False,True,True,False,False,False,False,False,,,Pyruvate metabolism,0.005208333306206597,0.07777777691358026,0.09999999000000101,0.15541666339655702,2,0.30879166437758987
YIR037W,1,1,4,False,False,False,False,False,False,False,False,,,Glutathione metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,1,0.13179166445536766
YNR030W,1,1,4,False,False,False,False,False,False,False,False,,,N-glycan biosynthesis,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,1,0.13179166445536766
YML086C,1,1,5,True,False,False,False,False,False,False,False,,,Alternate carbon metabolism,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.24874999680396442,1,0.2741249977627751
YDL080C,2,1,6,True,False,False,False,False,False,False,False,,,Complex alcohol metabolism,0.010416666612413195,0.06666666592592593,0.09999999000000101,0.25416666342274336,1,0.27791666439592033
YHR162W,1,1,4,False,False,False,False,False,False,False,False,,,"Transport [c, m]",0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,1,0.13179166445536766
YHR216W,1,1,6,False,False,False,False,False,False,False,False,,,Purine metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.05208333010026072,1,0.1364583310701825
YGL012W,1,1,5,True,False,False,False,False,False,False,False,,,Steroid biosynthesis,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.24874999680396442,1,0.2741249977627751
YDL198C,1,1,6,True,False,False,False,False,False,False,False,,,"Transport [c, m]",0.005208333306206597,0.06666666592592593,0.09999999000000101,0.25208333010026074,1,0.2764583310701825
YJL221C,1,1,3,False,False,True,False,False,False,False,False,,,Starch and sucrose metabolism,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.04208333021137183,2,0.22945833114796027
YKL198C,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YLR099C,1,1,4,False,False,False,False,False,False,False,False,,,Glycerolipid metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,1,0.13179166445536766
YKR042W,0,0,0,False,False,True,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YHR100C,6,1,15,True,False,False,False,False,False,False,False,,,Glycerophospholipid metabolism,0.031249999837239584,0.16666666481481485,0.09999999000000101,0.2924999963793406,1,0.3047499974655384
YLR134W,8,5,15,False,True,True,False,False,False,False,False,,,Butanoate metabolism; Complex alcohol metabolism; Fatty acid ester pathway; Glycolysis / gluconeogenesis; Tryptophan metabolism,0.04166666644965278,0.16666666481481485,0.499999950000005,0.316666651024307,2,0.4216666557170149
YOL122C,2,1,6,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.010416666612413195,0.06666666592592593,0.09999999000000101,0.05416666342274336,1,0.13791666439592035
YDL085W,1,1,5,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.14874999680396445,1,0.2041249977627751
YER070W,6,2,20,False,False,True,False,False,False,False,False,,,Purine metabolism; Pyrimidine metabolism,0.031249999837239584,0.22222221975308645,0.19999998000000202,0.13916665986082238,2,0.29741666190257565
YER129W,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YLR044C,8,5,15,False,True,True,False,False,False,False,False,,,Butanoate metabolism; Complex alcohol metabolism; Fatty acid ester pathway; Glycolysis / gluconeogenesis; Tryptophan metabolism,0.04166666644965278,0.16666666481481485,0.499999950000005,0.316666651024307,2,0.4216666557170149
YCL024W,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YFR044C,2,1,6,False,False,False,False,False,False,False,False,,,Glutathione metabolism,0.010416666612413195,0.06666666592592593,0.09999999000000101,0.05416666342274336,1,0.13791666439592035
YGR175C,2,1,9,True,False,False,False,True,False,False,False,,,Steroid biosynthesis,0.010416666612413195,0.0999999988888889,0.09999999000000101,0.26416666331163224,1,0.28491666431814255
YDR040C,1,1,7,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.005208333306206597,0.07777777691358026,0.09999999000000101,0.055416663396557014,1,0.13879166437758989
YHR007C,1,1,8,True,False,False,False,True,False,False,False,,,Steroid biosynthesis,0.005208333306206597,0.08888888790123459,0.09999999000000101,0.2587499966928533,1,0.2811249976849973
YPR159W,1,1,4,False,False,False,False,False,False,False,False,,,Starch and sucrose metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,1,0.13179166445536766
YNR013C,3,3,6,False,False,False,False,False,False,False,False,,,"Transport [c, e]; Transport [c, v]; Transport [c, vm]",0.015624999918619792,0.06666666592592593,0.299999970000003,0.1162499907452266,1,0.1813749935216586
YEL006W,1,1,2,False,False,False,False,False,False,False,False,,,"Transport [c, m]",0.005208333306206597,0.022222221975308647,0.09999999000000101,0.03874999691507554,1,0.12712499784055287
YLL048C,1,1,7,True,False,False,False,False,False,False,False,,,"Transport [c, v]",0.005208333306206597,0.07777777691358026,0.09999999000000101,0.255416663396557,1,0.2787916643775899
YPL175W,1,1,5,False,False,False,False,True,False,False,False,,,Glycosylphosphatidylinositol (gpi)-anchor biosynthesis,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.04874999680396443,1,0.1341249977627751
YJR105W,1,1,5,True,False,False,True,False,False,True,True,,0.396,Purine metabolism,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.24874999680396442,2,0.3741249977627751
YOR125C,5,1,14,True,False,False,False,False,False,False,False,,,Ubiquinone and other terpenoid-quinone biosynthesis,0.026041666531032986,0.15555555382716052,0.09999999000000101,0.28708332976056167,1,0.30095833083239315
YHR001W-A,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YBR183W,1,1,4,True,False,False,False,False,False,False,False,,,Sphingolipid metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.24541666350766814,1,0.2717916644553677
YNR001C,1,1,6,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YPR035W,1,1,7,True,False,False,False,True,False,True,True,,0.3181,"Alanine, aspartate and glutamate metabolism",0.005208333306206597,0.07777777691358026,0.09999999000000101,0.255416663396557,1,0.2787916643775899
YDR523C,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YGR094W,2,1,12,True,False,False,False,True,False,False,False,,,tRNA metabolism,0.010416666612413195,0.13333333185185187,0.09999999000000101,0.27416666320052113,1,0.2919166642403648
YCR036W,2,1,7,True,True,False,True,False,False,False,False,,,Pentose phosphate pathway,0.010416666612413195,0.07777777691358026,0.09999999000000101,0.35749999671903965,2,0.45024999770332774
YBR046C,1,1,5,False,False,False,False,False,False,False,False,,,Ubiquinone and other terpenoid-quinone biosynthesis,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.04874999680396443,1,0.1341249977627751
YDL045C,2,1,10,True,False,False,False,True,False,False,False,,,Riboflavin metabolism,0.010416666612413195,0.11111110987654323,0.09999999000000101,0.26749999660792856,1,0.28724999762555
YMR011W,3,1,6,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.015624999918619792,0.06666666592592593,0.09999999000000101,0.056249996745226,1,0.13937499772165818
YBR111C,1,1,5,False,False,False,False,False,False,False,False,,,Purine metabolism,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.04874999680396443,1,0.1341249977627751
YCR012W,1,1,4,False,True,False,True,True,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,2,0.30179166445536765
YOR251C,2,1,10,True,False,False,False,False,False,False,False,,,Sulfur metabolism,0.010416666612413195,0.11111110987654323,0.09999999000000101,0.26749999660792856,1,0.28724999762555
YLL051C,1,1,5,False,False,False,False,False,False,False,False,,,Porphyrin and chlorophyll metabolism,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.04874999680396443,1,0.1341249977627751
YKR031C,8,1,19,True,False,False,False,False,False,False,False,,,Glycerophospholipid metabolism,0.04166666644965278,0.21111110876543213,0.09999999000000101,0.30999999620949104,1,0.3169999973466437
YIL078W,1,1,6,True,False,False,False,True,False,False,False,,,tRNA metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.25208333010026074,1,0.2764583310701825
YLL019C,0,0,0,False,False,False,True,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YJL052W,1,1,6,False,True,False,False,False,False,False,False,,,Glycolysis / gluconeogenesis,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YAL039C,1,1,3,False,False,False,False,False,False,False,False,,,Porphyrin and chlorophyll metabolism,0.005208333306206597,0.03333333296296297,0.09999999000000101,0.04208333021137183,1,0.12945833114796026
YLL001W,1,1,5,False,False,False,False,False,False,False,False,,,Purine metabolism,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.04874999680396443,1,0.1341249977627751
YJR077C,2,2,5,False,False,False,False,False,False,False,False,,,"Transport [c, m]; Transport [m, mm]",0.010416666612413195,0.05555555493827161,0.19999998000000202,0.08083332712644736,1,0.15658332898851313
YLR284C,6,1,12,True,True,False,False,False,False,False,False,,,Fatty acid degradation,0.031249999837239584,0.13333333185185187,0.09999999000000101,0.38249999649045174,1,0.36774999754331616
YDL178W,2,1,6,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.010416666612413195,0.06666666592592593,0.09999999000000101,0.15416666342274338,1,0.20791666439592035
YLL041C,1,1,4,False,True,False,False,False,False,False,False,,,Citrate cycle (TCA cycle),0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
YDL185W,2,1,7,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.010416666612413195,0.07777777691358026,0.09999999000000101,0.15749999671903966,1,0.21024999770332775
YER170W,2,1,5,True,False,False,True,False,False,False,False,,,Purine metabolism,0.010416666612413195,0.05555555493827161,0.09999999000000101,0.2508333301264471,2,0.37558333108851294
YGL101W,4,2,10,False,False,False,False,False,False,False,False,,,Purine metabolism; Pyrimidine metabolism,0.02083333322482639,0.11111110987654323,0.19999998000000202,0.10166666025289413,1,0.17116666217702586
YPL134C,2,1,6,False,False,False,False,False,False,False,False,,,"Transport [c, m]",0.010416666612413195,0.06666666592592593,0.09999999000000101,0.05416666342274336,1,0.13791666439592035
YPR121W,2,1,6,False,False,False,False,False,False,False,False,,,Thiamine metabolism,0.010416666612413195,0.06666666592592593,0.09999999000000101,0.05416666342274336,1,0.13791666439592035
YLL052C,4,4,5,False,False,False,False,False,False,False,False,,,"Transport [c, ce]; Transport [c, e]; Transport [c, er]; Transport [c, erm]",0.02083333322482639,0.05555555493827161,0.39999996000000404,0.14499998777141326,1,0.20149999143998926
YDR231C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YHR190W,1,1,6,True,False,True,False,True,False,False,False,,,Steroid biosynthesis,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.25208333010026074,2,0.37645833107018245
YHR164C,0,0,0,False,False,True,False,True,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YPL091W,3,1,12,True,False,False,False,False,False,False,False,,,Glutathione metabolism,0.015624999918619792,0.13333333185185187,0.09999999000000101,0.2762499965230038,1,0.29337499756610264
YJL087C,0,0,0,False,False,True,True,True,False,False,False,,,,0.0,0.0,0.0,0.0,2,0.19999999999999998
YDR497C,1,1,4,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.005208333306206597,0.04444444395061729,0.09999999000000101,0.045416663507668126,1,0.13179166445536766
YFR030W,1,1,6,True,False,False,False,False,False,False,False,,,Sulfur metabolism,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.25208333010026074,1,0.2764583310701825
YFL018C,11,4,23,True,True,False,False,False,False,False,False,,,"Citrate cycle (TCA cycle); Glycine, serine and threonine metabolism; Glycolysis / gluconeogenesis; One carbon pool by folate",0.05729166636827257,0.2555555527160494,0.39999996000000404,0.5195833203621251,1,0.4637083242534875
YDL247W,2,1,6,False,False,False,False,False,False,False,False,,,"Transport [c, e]",0.010416666612413195,0.06666666592592593,0.09999999000000101,0.05416666342274336,1,0.13791666439592035
YLR213C,0,0,0,False,False,True,False,False,False,False,False,,,,0.0,0.0,0.0,0.0,1,0.09999999999999999
YKR053C,2,1,6,False,False,False,False,False,False,False,False,,,Sphingolipid metabolism,0.010416666612413195,0.06666666592592593,0.09999999000000101,0.05416666342274336,1,0.13791666439592035
YBR020W,1,1,5,True,False,False,True,False,False,False,False,,,Galactose metabolism,0.005208333306206597,0.05555555493827161,0.09999999000000101,0.24874999680396442,2,0.3741249977627751
YDL067C,1,1,6,False,True,False,False,False,False,False,False,,,Oxidative phosphorylation,0.005208333306206597,0.06666666592592593,0.09999999000000101,0.15208333010026073,1,0.2064583310701825
YOR391C,1,1,4,False,True,False,False,False,False,False,False,,,Pyruvate metabolism,0.005208333306206597,0.04444444395061729,0.09999999000000101,0.14541666350766813,1,0.20179166445536767
